Date,Risk Free Rate
2013-06-26,0.0023295395040550462
2013-06-27,0.0019552241342345664
2013-06-28,0.0019582522722085497
2013-07-01,0.0022072102601541853
2013-07-02,0.0020623651665211983
2013-07-03,0.0018671980419000668
2013-07-04,0.001916251000030647
2013-07-05,0.0014042110952108334
2013-07-08,0.0013091408281795036
2013-07-09,0.0013099100534877603
2013-07-10,0.0012546836193205219
2013-07-11,0.0014633943526819735
2013-07-12,0.0015032129143627043
2013-07-15,0.0016542563358607483
2013-07-16,0.0016056407276163927
2013-07-17,0.0015422271778958796
2013-07-18,0.0013423716648709096
2013-07-19,0.0013300617294679951
2013-07-22,0.0015793116004299312
2013-07-23,0.001764216657935443
2013-07-24,0.001886125988337988
2013-07-25,0.0017932690782832515
2013-07-26,0.0017088989589231674
2013-07-29,0.00171234556708913
2013-07-30,0.0017698866547979967
2013-07-31,0.0018097303054289283
2013-08-01,0.0015933228676340864
2013-08-02,0.0019083466314066334
2013-08-05,0.0017450826891852128
2013-08-06,0.00179092407505002
2013-08-07,0.0017362726840742357
2013-08-08,0.0017253247536247992
2013-08-09,0.0017850809702526747
2013-08-12,0.0017719752173821395
2013-08-13,0.001789008461864893
2013-08-14,0.0020697370412859836
2013-08-15,0.002012973173066894
2013-08-16,0.0020918783703541065
2013-08-19,0.002017701160325294
2013-08-20,0.0020440516514606275
2013-08-21,0.0019738298382533043
2013-08-22,0.002154965762686239
2013-08-23,0.0022192993772782114
2013-08-26,0.002158459328743933
2013-08-27,0.0020490802784135205
2013-08-28,0.0019424551007748223
2013-08-29,0.001983909783576451
2013-08-30,0.001922487295959433
2013-09-02,0.002170714534945903
2013-09-03,0.002074164059573305
2013-09-04,0.002074110665116316
2013-09-05,0.0021932946575224316
2013-09-06,0.0020833893034187304
2013-09-09,0.001905947440784969
2013-09-10,0.0019814941355465864
2013-09-11,0.0019766599809063284
2013-09-12,0.0018418255240847871
2013-09-13,0.0018597405555474391
2013-09-16,0.001717003003369299
2013-09-17,0.0017544342926973482
2013-09-18,0.001781759207421751
2013-09-19,0.0016509733170210384
2013-09-20,0.0016244573065286804
2013-09-23,0.0016912227104345905
2013-09-24,0.001600955350198555
2013-09-25,0.0017176582030056047
2013-09-26,0.0016978810642063933
2013-09-27,0.0017388922827712143
2013-09-30,0.0017099057643785304
2013-10-01,0.001605306717073422
2013-10-02,0.001581589647082247
2013-10-03,0.0016443401101688114
2013-10-04,0.0016652046212547005
2013-10-07,0.0016592239414748087
2013-10-08,0.0017495549478801992
2013-10-09,0.001757603239015438
2013-10-10,0.0018069532872806342
2013-10-11,0.0017720303284903933
2013-10-14,0.0018412079710992534
2013-10-15,0.0017726164607416634
2013-10-16,0.001853404590790059
2013-10-17,0.001759814530988829
2013-10-18,0.001711621853420297
2013-10-21,0.0017045845916464797
2013-10-22,0.001736708493798887
2013-10-23,0.0016179019835731033
2013-10-24,0.0017445105494839949
2013-10-25,0.0018629898010885503
2013-10-28,0.0020003354984179495
2013-10-29,0.0018439163522599284
2013-10-30,0.001806972782285232
2013-10-31,0.0017837405885033023
2013-11-01,0.0012291683179041532
2013-11-04,0.0013815413502547354
2013-11-05,0.0014674654296344266
2013-11-06,0.0014772595030346594
2013-11-07,0.0013907224315437858
2013-11-08,0.001169429674360514
2013-11-11,0.0011271781290924767
2013-11-12,0.0011466217975665332
2013-11-13,0.0011230864418825238
2013-11-14,0.0010121652840166023
2013-11-15,0.0010474545508745387
2013-11-18,0.0010594746958920535
2013-11-19,0.0010915079406720986
2013-11-20,0.0009826695305538134
2013-11-21,0.0008295351724273367
2013-11-22,0.0009961197954769028
2013-11-25,0.0011697762731815243
2013-11-26,0.0011592682551020122
2013-11-27,0.0010030957165690145
2013-11-28,0.0010772395000246738
2013-11-29,0.001064598658077596
2013-12-02,0.0010384354645848924
2013-12-03,0.001061172640999542
2013-12-04,0.0010373682045815489
2013-12-05,0.001071989515042686
2013-12-06,0.0013203120215080377
2013-12-09,0.0014392381086512048
2013-12-10,0.0014608359132610622
2013-12-11,0.0015194842218614413
2013-12-12,0.0016501332499072056
2013-12-13,0.0017885263413068141
2013-12-16,0.002083988290034235
2013-12-17,0.0020707120857777466
2013-12-18,0.001901820776586539
2013-12-19,0.0018435427126388374
2013-12-20,0.0019723768186923297
2013-12-23,0.002168678996563121
2013-12-24,0.002153230514291881
2013-12-27,0.0021781445799519544
2013-12-30,0.0020447508939568987
2013-12-31,0.001994674830399233
2014-01-02,0.002160046673231851
2014-01-03,0.0020122233337131795
2014-01-06,0.0019616203551727817
2014-01-07,0.002023399592480019
2014-01-08,0.0021210476233859653
2014-01-09,0.002304614993130294
2014-01-10,0.00203946312632216
2014-01-13,0.0019350249569880604
2014-01-14,0.002049085637645406
2014-01-15,0.002212832922100111
2014-01-16,0.002130810083941891
2014-01-17,0.0018317767777354312
2014-01-20,0.0017564212410336596
2014-01-21,0.0018609143908704196
2014-01-22,0.0018174429649015045
2014-01-23,0.0018315521247905917
2014-01-24,0.0016917180296248237
2014-01-27,0.0017569437877147126
2014-01-28,0.001778356726607685
2014-01-29,0.0016496634828001891
2014-01-30,0.0014191791868794867
2014-01-31,0.00117236176478733
2014-02-03,0.0011359945074647607
2014-02-04,0.0011035927652190323
2014-02-05,0.0010842546219613529
2014-02-06,0.0013641813454029245
2014-02-07,0.0012354334959547909
2014-02-10,0.001339330125766496
2014-02-11,0.0012430195284392931
2014-02-12,0.0012158311071515623
2014-02-13,0.001113914622159575
2014-02-14,0.0012171254190092447
2014-02-17,0.0012090583279825496
2014-02-18,0.0010979281025784713
2014-02-19,0.0010335663726023117
2014-02-20,0.0011913507634637107
2014-02-21,0.001229252014590739
2014-02-24,0.001289631005555313
2014-02-25,0.0011933412945173598
2014-02-26,0.0010860238477550291
2014-02-27,0.0011164724730138777
2014-02-28,0.001243416148043653
2014-03-03,0.0010854527211859517
2014-03-04,0.001171419836793738
2014-03-05,0.0010471262828610727
2014-03-06,0.001621627525377047
2014-03-07,0.0016618083645024268
2014-03-10,0.001674393821364861
2014-03-11,0.0015066211076948629
2014-03-12,0.0014063955657385202
2014-03-13,0.0013764594146153753
2014-03-14,0.0014263344354300586
2014-03-17,0.001642324329565523
2014-03-18,0.0016910286033663745
2014-03-19,0.0017468079565225905
2014-03-20,0.001784322803485097
2014-03-21,0.001982125207941185
2014-03-24,0.0018700079913598516
2014-03-25,0.0016634549482971855
2014-03-26,0.0013839681077707422
2014-03-27,0.0013096285810278395
2014-03-28,0.0013564287504749014
2014-03-31,0.0014450158216847704
2014-04-01,0.0015824883001306156
2014-04-02,0.0017700731192549324
2014-04-03,0.0017511798649600956
2014-04-04,0.0016191598217641387
2014-04-07,0.0016122266834043563
2014-04-08,0.0015890753836051452
2014-04-09,0.0014775184422606456
2014-04-10,0.001389998613760205
2014-04-11,0.0015763592235256028
2014-04-14,0.001482844710947303
2014-04-15,0.0012338657650965035
2014-04-16,0.001278256941430286
2014-04-17,0.0014100523931316656
2014-04-22,0.0015795886541822156
2014-04-23,0.001556884533284162
2014-04-24,0.0016480016437252546
2014-04-25,0.001701631557784141
2014-04-28,0.0015999498344368673
2014-04-29,0.0014420461380860777
2014-04-30,0.0013294124557447322
2014-05-01,0.0013309340995210624
2014-05-02,0.0012495656018510837
2014-05-05,0.0012798933138527236
2014-05-06,0.001380713345880934
2014-05-07,0.0014669755354467372
2014-05-08,0.0014049207055953866
2014-05-09,0.0011222139750815612
2014-05-12,0.0012425333376133354
2014-05-13,0.0011367893879147967
2014-05-14,0.0008487319477123202
2014-05-15,0.0006900548598547225
2014-05-16,0.0008112057267299575
2014-05-19,0.0008065833913049935
2014-05-20,0.0007746969661764134
2014-05-21,0.0007590861128693859
2014-05-22,0.0007552674400803103
2014-05-23,0.0006169471463640236
2014-05-26,0.0005504309748604868
2014-05-27,0.0005139273299411928
2014-05-28,0.0006088894350267268
2014-05-29,0.0005467826996905037
2014-05-30,0.0006272715544123458
2014-06-02,0.0005122837830987821
2014-06-03,0.000538190528404108
2014-06-04,0.0004129574729353996
2014-06-05,0.0003096937104028335
2014-06-06,0.0003926723922116009
2014-06-09,0.0005615630366872778
2014-06-10,0.0005723080677755467
2014-06-11,0.0005537674945558171
2014-06-12,0.0002597484835540834
2014-06-13,0.0003496386053361524
2014-06-16,0.0001987010217581878
2014-06-17,0.00020847035638003924
2014-06-18,0.00039736393758528043
2014-06-19,0.0003765216888526091
2014-06-20,0.0004072409140318088
2014-06-23,0.00040656237686581857
2014-06-24,0.0004273039102128384
2014-06-25,0.00037473474800612096
2014-06-26,0.00040492485178537756
2014-06-27,0.0004149007031673785
2014-06-30,0.00043419618875288656
2014-07-01,0.00036509996211758983
2014-07-02,0.00034463092438549806
2014-07-03,0.0004096849970362922
2014-07-04,0.0003145541748794265
2014-07-07,0.0003313035768981419
2014-07-08,0.00033369389676846556
2014-07-09,0.0003531420172878794
2014-07-10,0.00037596702260502365
2014-07-11,0.0003889986709959003
2014-07-14,0.00043887195401018364
2014-07-15,0.000415459054993351
2014-07-16,0.0004189580505574849
2014-07-17,0.00038904482324836787
2014-07-18,0.0004151160021516442
2014-07-21,0.0004389061227107328
2014-07-22,0.0005186968671456817
2014-07-23,0.000538671696879302
2014-07-24,0.0005486626916758133
2014-07-25,0.0005739622894968522
2014-07-28,0.0005388957589436617
2014-07-29,0.0005436759884063686
2014-07-30,0.0004979439348586917
2014-07-31,0.0005279943432858869
2014-08-01,0.0004934518281737085
2014-08-04,0.0004788822545798384
2014-08-05,0.00047313892984991956
2014-08-06,0.00045704363512339406
2014-08-07,0.00031930761923481627
2014-08-08,0.0003553707487220263
2014-08-11,0.0003428307937079229
2014-08-12,0.00029935094437714196
2014-08-13,0.00031931847731716883
2014-08-14,0.00026944663438436113
2014-08-15,0.00026637045393389876
2014-08-18,0.00027941800157912466
2014-08-19,0.00019959295528789657
2014-08-20,0.00014226959814209823
2014-08-21,0.0001443355303550171
2014-08-22,0.00013204952043960246
2014-08-25,-0.000323556367507403
2014-08-26,-0.00018965952318508706
2014-08-27,-0.00016789515587711616
2014-08-28,-0.00011826066659499888
2014-08-29,-0.00013822317032786323
2014-09-01,-0.0002902050356489743
2014-09-02,-0.00030021451104169137
2014-09-03,-0.00025897072235467144
2014-09-04,-0.000227956425950482
2014-09-05,-0.0008708673383039598
2014-09-08,-0.0008501254955074379
2014-09-09,-0.000829658871451153
2014-09-10,-0.0007698023794892399
2014-09-11,-0.0008304219596628892
2014-09-12,-0.0007807288218239947
2014-09-15,-0.0007403007235194138
2014-09-16,-0.000690129726999855
2014-09-17,-0.0005801198865926662
2014-09-18,-0.0006200463694161562
2014-09-19,-0.0005797005332288691
2014-09-22,-0.0006678846640837542
2014-09-23,-0.000657540878854529
2014-09-24,-0.0005070601407029113
2014-09-25,-0.0006280528365989548
2014-09-26,-0.0006443628832887385
2014-09-29,-0.0006138490823175563
2014-09-30,-0.0006151662071958068
2014-10-01,-0.0006614756760472112
2014-10-02,-0.0006726614841067771
2014-10-03,-0.000582501827701345
2014-10-06,-0.0006093959726875102
2014-10-07,-0.000569000119930797
2014-10-08,-0.0005613022889774053
2014-10-09,-0.0005446157975886525
2014-10-10,-0.0004603478529173577
2014-10-13,-0.0003698560938488898
2014-10-14,-0.0002862302238097983
2014-10-15,-0.0004752139926141514
2014-10-16,-0.00046726938946208614
2014-10-17,-0.00043811112398914033
2014-10-20,-0.0004795001391821452
2014-10-21,-0.0003631688373209102
2014-10-22,-0.0002785532948516502
2014-10-23,-0.00028742456136378737
2014-10-24,-0.0003420478143163166
2014-10-27,-0.0002958500667923302
2014-10-28,-0.00031040806138878487
2014-10-29,-0.0003397462376172581
2014-10-30,-0.00038325852896082825
2014-10-31,-0.00041284208448564327
2014-11-03,-0.0004720164596301478
2014-11-04,-0.000491476826518993
2014-11-05,-0.0005224667265753502
2014-11-06,-0.0005578661326735446
2014-11-07,-0.0005690343726983887
2014-11-10,-0.0006056438566297021
2014-11-11,-0.000547731455502252
2014-11-12,-0.0005506724177765384
2014-11-13,-0.0005630330557700919
2014-11-14,-0.0005721934342639712
2014-11-17,-0.0005045327032872529
2014-11-18,-0.0004739990046660318
2014-11-19,-0.000420751877386779
2014-11-20,-0.00040266527264889215
2014-11-21,-0.0004337813221570609
2014-11-24,-0.0004951368188179769
2014-11-25,-0.0004923228869406091
2014-11-26,-0.0004336271129526253
2014-11-27,-0.0004608070158707173
2014-11-28,-0.00047770349874643494
2014-12-01,-0.00045585264718992174
2014-12-02,-0.000434080449401303
2014-12-03,-0.0005237960451045965
2014-12-04,-0.0005045519708775996
2014-12-05,-0.0004116707373966814
2014-12-08,-0.00039206864791927924
2014-12-09,-0.0004512134464329932
2014-12-10,-0.0004518709799534936
2014-12-11,-0.0004214149980811024
2014-12-12,-0.00044013067692563865
2014-12-15,-0.00043676377124568467
2014-12-16,-0.0005273621533103889
2014-12-17,-0.0005609466792187397
2014-12-18,-0.0006502230073885159
2014-12-19,-0.0005463445766084466
2014-12-22,-0.0006026316419148251
2014-12-23,-0.0006645589556385939
2014-12-24,-0.000720261435797973
2014-12-29,-0.0007457808139895501
2014-12-30,-0.0007790229699982068
2014-12-31,-0.0008881725785389201
2015-01-02,-0.0008683935353135492
2015-01-05,-0.0009359153509535691
2015-01-06,-0.0009488559264869695
2015-01-07,-0.000968251825992398
2015-01-08,-0.0009272366843553878
2015-01-09,-0.0009080374041306233
2015-01-12,-0.0009106785708929638
2015-01-13,-0.0009618744390834647
2015-01-14,-0.00096969110460549
2015-01-15,-0.0009879986547816524
2015-01-16,-0.0012356724297412137
2015-01-19,-0.001199872222400318
2015-01-20,-0.0011577146695899887
2015-01-21,-0.0009921443732869063
2015-01-22,-0.0010064983895207479
2015-01-23,-0.001166535580791715
2015-01-26,-0.0010453434204027382
2015-01-27,-0.0010585257638657578
2015-01-28,-0.0011637898063829263
2015-01-29,-0.0011380373664587643
2015-01-30,-0.0011147677024603312
2015-02-02,-0.0011214299831450868
2015-02-03,-0.0011695704360713758
2015-02-04,-0.0011427794605968523
2015-02-05,-0.0011249437108717605
2015-02-06,-0.0010692666500533583
2015-02-09,-0.001027888271417397
2015-02-10,-0.0011718212766230844
2015-02-11,-0.0011902794797203577
2015-02-12,-0.001250372320157967
2015-02-13,-0.0012864894420478298
2015-02-16,-0.0012281894217996932
2015-02-17,-0.0012514565760815251
2015-02-18,-0.0013784500371617507
2015-02-19,-0.0012749685978055783
2015-02-20,-0.001381638511412796
2015-02-23,-0.0013402400463679782
2015-02-24,-0.0013891792725339094
2015-02-25,-0.00130285218874986
2015-02-26,-0.0013388306360398177
2015-02-27,-0.0012474935152851018
2015-03-02,-0.0013057901031910508
2015-03-03,-0.0013845101413586334
2015-03-04,-0.0012541155984898
2015-03-05,-0.0012397254186109195
2015-03-06,-0.0013255869049870156
2015-03-09,-0.001300833086914631
2015-03-10,-0.0015051662160249122
2015-03-11,-0.0014830818062025743
2015-03-12,-0.001375714027148771
2015-03-13,-0.0013220316615338795
2015-03-16,-0.0013058876341281757
2015-03-17,-0.0013261389360780661
2015-03-18,-0.0014457112578442324
2015-03-19,-0.0015454355738581402
2015-03-20,-0.001474662038504507
2015-03-23,-0.0015089027399447907
2015-03-24,-0.0014917388123091024
2015-03-25,-0.0014579517283538352
2015-03-26,-0.0014885973762933094
2015-03-27,-0.0014520798652256717
2015-03-30,-0.001599770003439819
2015-03-31,-0.0015109245461168792
2015-04-01,-0.0014966067224706596
2015-04-02,-0.001471249579231146
2015-04-07,-0.001599797581768065
2015-04-08,-0.0016831492539910607
2015-04-09,-0.001690015748135587
2015-04-10,-0.0016193046787374302
2015-04-13,-0.0016875128813406083
2015-04-14,-0.0017768738444216665
2015-04-15,-0.001740872494094714
2015-04-16,-0.001618858843171757
2015-04-17,-0.0016688509760632458
2015-04-20,-0.001575011077447278
2015-04-21,-0.0016726231742117217
2015-04-22,-0.0016243081637471225
2015-04-23,-0.0015168727765878152
2015-04-24,-0.001617514843610005
2015-04-27,-0.0016282820433722847
2015-04-28,-0.001666456128406156
2015-04-29,-0.0014735082184111946
2015-04-30,-0.001367640047652261
2015-05-01,-0.0013669664637211754
2015-05-04,-0.001321416824007665
2015-05-05,-0.001296147993549008
2015-05-06,-0.001305228587257166
2015-05-07,-0.0012202290903297118
2015-05-08,-0.001271321061247547
2015-05-11,-0.0012564246386938575
2015-05-12,-0.0012172179776121232
2015-05-13,-0.001237102492343345
2015-05-14,-0.001168276275146749
2015-05-15,-0.0011429822054356764
2015-05-18,-0.0011451852407254124
2015-05-19,-0.0012272560470723815
2015-05-20,-0.0012455929726175941
2015-05-21,-0.0012404765315017592
2015-05-22,-0.0012085462347016904
2015-05-25,-0.0012114872113784105
2015-05-26,-0.0012449206039538406
2015-05-27,-0.0013559822759050802
2015-05-28,-0.0013217463202741728
2015-05-29,-0.0013012166262132314
2015-06-01,-0.001299776673153284
2015-06-02,-0.0013007083816519067
2015-06-03,-0.001246203888093397
2015-06-04,-0.0011217788260539346
2015-06-05,-0.0011063953997732957
2015-06-08,-0.001050794780572726
2015-06-09,-0.0010035408237888256
2015-06-10,-0.0009544360443449139
2015-06-11,-0.0011215700010501818
2015-06-12,-0.001100027086271356
2015-06-15,-0.0011788476429438778
2015-06-16,-0.001128905276432575
2015-06-17,-0.001177458513209204
2015-06-18,-0.0012772436543438785
2015-06-19,-0.0012472507203541718
2015-06-22,-0.001339021269027326
2015-06-23,-0.0012398385604759966
2015-06-24,-0.0012618089069785627
2015-06-25,-0.0012418065361451578
2015-06-26,-0.001260186157405928
2015-06-29,-0.0013291296224704962
2015-06-30,-0.0012906114422426042
2015-07-01,-0.0013095636763050587
2015-07-02,-0.0013110465922724424
2015-07-03,-0.0013280903727853983
2015-07-06,-0.0013885763825277108
2015-07-07,-0.001401428021865379
2015-07-08,-0.0014392088235217451
2015-07-09,-0.0014790221032796001
2015-07-10,-0.001396643568948861
2015-07-13,-0.0013366769935812288
2015-07-14,-0.0014196437453323214
2015-07-15,-0.00142703954663322
2015-07-16,-0.0014170157729855508
2015-07-17,-0.0014073397018069518
2015-07-20,-0.0013588401984022357
2015-07-21,-0.0013362502241961228
2015-07-22,-0.0013266729040120172
2015-07-23,-0.0013128177300669834
2015-07-24,-0.0013168359180427964
2015-07-27,-0.0012921724893744063
2015-07-28,-0.0012876445826145262
2015-07-29,-0.0013230796076048308
2015-07-30,-0.0013674531126448726
2015-07-31,-0.0013789946966206263
2015-08-03,-0.0013800066625696689
2015-08-04,-0.0014253587396851999
2015-08-05,-0.0014058195361768507
2015-08-06,-0.001405765052652673
2015-08-07,-0.0013713798994362716
2015-08-10,-0.0014264641144704604
2015-08-11,-0.0014269170821697452
2015-08-12,-0.001451155509934057
2015-08-13,-0.0014510961941490755
2015-08-14,-0.0014634632601744438
2015-08-17,-0.0014579778989210995
2015-08-18,-0.0014850190292652918
2015-08-19,-0.0014696667184725802
2015-08-20,-0.0014788041263462139
2015-08-21,-0.0014718891374872727
2015-08-24,-0.0014641324855232671
2015-08-25,-0.0014474331409502835
2015-08-26,-0.001468216121435632
2015-08-27,-0.0014781298055257114
2015-08-28,-0.0014758811869388917
2015-08-31,-0.00147968973933663
2015-09-01,-0.0014512300585013
2015-09-02,-0.0014997418091278298
2015-09-03,-0.0015043991167512322
2015-09-04,-0.0016045049597571818
2015-09-07,-0.0015863133775388541
2015-09-08,-0.0015452714815607526
2015-09-09,-0.0015255649518527148
2015-09-10,-0.001578079537686029
2015-09-11,-0.0015572824266816968
2015-09-14,-0.001568678009064458
2015-09-15,-0.0016281744678949524
2015-09-16,-0.001588586005441694
2015-09-17,-0.0015385818338421616
2015-09-18,-0.0015785130799782653
2015-09-21,-0.0016077524077047086
2015-09-22,-0.001696718084842993
2015-09-23,-0.0018352391677451537
2015-09-24,-0.001715343714541362
2015-09-25,-0.0017160488807719352
2015-09-28,-0.001754289155474383
2015-09-29,-0.0018038153913433387
2015-09-30,-0.0018233516928338148
2015-10-01,-0.001835572326974821
2015-10-02,-0.001825504960794807
2015-10-05,-0.0018573498620319494
2015-10-06,-0.0018410981322203935
2015-10-07,-0.001773943352953161
2015-10-08,-0.001740571101614648
2015-10-09,-0.0017481614265930621
2015-10-12,-0.0017473135988487324
2015-10-13,-0.0017642567204766365
2015-10-14,-0.001810299995579209
2015-10-15,-0.001922709318942679
2015-10-16,-0.0019763597474716185
2015-10-19,-0.0019480798567741372
2015-10-20,-0.0019675305844151095
2015-10-21,-0.001857834458225348
2015-10-22,-0.0018814458928496677
2015-10-23,-0.00242744094760909
2015-10-26,-0.0024496183091384308
2015-10-27,-0.0024862289706612155
2015-10-28,-0.00260424277571556
2015-10-29,-0.0025644483603742296
2015-10-30,-0.0024845027916107604
2015-11-02,-0.002370284892022013
2015-11-03,-0.0024896345429267636
2015-11-04,-0.0025830162570056156
2015-11-05,-0.0025433685164316547
2015-11-06,-0.0025970255261883587
2015-11-10,-0.0027985601877406987
2015-11-11,-0.002827144175570814
2015-11-12,-0.0029357319457427593
2015-11-13,-0.0029117492115075987
2015-11-16,-0.0029906823576191653
2015-11-17,-0.0030626719419597124
2015-11-18,-0.0029912939895588
2015-11-19,-0.002969895652353097
2015-11-20,-0.0030920144200581984
2015-11-23,-0.0031690159127258553
2015-11-24,-0.003227762241133552
2015-11-25,-0.0030382889594264073
2015-11-26,-0.0033664373522052193
2015-11-27,-0.003366263995019334
2015-11-30,-0.003258063957897201
2015-12-02,-0.003369201532667192
2015-12-03,-0.0034343840605645186
2015-12-04,-0.0024837723181034524
2015-12-07,-0.0026040220707564915
2015-12-08,-0.002582146723331807
2015-12-09,-0.002673860353283276
2015-12-10,-0.0027127529567567052
2015-12-11,-0.002713210866844951
2015-12-14,-0.002874757347823109
2015-12-15,-0.00276541712952412
2015-12-16,-0.0027477806284041044
2015-12-17,-0.002758643588303186
2015-12-18,-0.0028422730514552764
2015-12-21,-0.0027782869676959013
2015-12-22,-0.002759585009619849
2015-12-23,-0.0026421239632286146
2015-12-24,-0.0025524601989597175
2015-12-28,-0.002591176096875369
2015-12-29,-0.002601728606731007
2015-12-30,-0.0026060561098232523
2015-12-31,-0.0025996525980446186
2016-01-04,-0.0027064183649797065
2016-01-05,-0.0028872982060789915
2016-01-06,-0.0031337207965807363
2016-01-07,-0.003313136599882335
2016-01-08,-0.003075431011303789
2016-01-11,-0.0031260579331555925
2016-01-12,-0.003159330105724766
2016-01-13,-0.0031145348020657914
2016-01-14,-0.0031223372900196352
2016-01-15,-0.003261514043706601
2016-01-18,-0.0031920603214792087
2016-01-19,-0.0032729612080728923
2016-01-20,-0.003450370976760565
2016-01-21,-0.003595951855084174
2016-01-22,-0.0038056106892910236
2016-01-25,-0.0038484709243677964
2016-01-26,-0.003879664923977724
2016-01-27,-0.003870188060534672
2016-01-28,-0.003768543522221957
2016-01-29,-0.004077009060580583
2016-02-01,-0.004155858914402793
2016-02-02,-0.004204191581677866
2016-02-03,-0.0044561069656714105
2016-02-04,-0.00429094278299315
2016-02-05,-0.00441857833151475
2016-02-08,-0.004540919349286625
2016-02-09,-0.004624108004024973
2016-02-10,-0.0044383552128163155
2016-02-11,-0.0047364575437644
2016-02-12,-0.0045168096316313446
2016-02-15,-0.0045620355718453435
2016-02-16,-0.004457642362714618
2016-02-17,-0.0044331457383381635
2016-02-18,-0.0045172889833189015
2016-02-19,-0.004584609973435621
2016-02-22,-0.004724219298710371
2016-02-23,-0.004714670980981237
2016-02-24,-0.004485125102172998
2016-02-25,-0.004586704162737064
2016-02-26,-0.004779136851857076
2016-02-29,-0.004973176056545721
2016-03-01,-0.00499965291608185
2016-03-02,-0.0047422505502666
2016-03-03,-0.00509798792831421
