Date,Volume
2013-08-27,12980.0
2013-08-28,3989.0
2013-08-29,1112.0
2013-08-30,1535.0
2013-09-02,1985.0
2013-09-03,2573.0
2013-09-04,4358.0
2013-09-05,9105.0
2013-09-06,10528.0
2013-09-09,5842.0
2013-09-10,1627.0
2013-09-11,3365.0
2013-09-12,10254.0
2013-09-13,5814.0
2013-09-16,3544.0
2013-09-17,3469.0
2013-09-18,3100.0
2013-09-19,2327.0
2013-09-20,3834.0
2013-09-23,2496.0
2013-09-24,2278.0
2013-09-25,9186.0
2013-09-26,2491.0
2013-09-27,1856.0
2013-09-30,3588.0
2013-10-01,3754.0
2013-10-02,5036.0
2013-10-03,3332.0
2013-10-04,2721.0
2013-10-07,5018.0
2013-10-08,2418.0
2013-10-09,3818.0
2013-10-10,3637.0
2013-10-11,2412.0
2013-10-14,2892.0
2013-10-15,6102.0
2013-10-16,18860.0
2013-10-17,6905.0
2013-10-18,7290.0
2013-10-21,6690.0
2013-10-22,4923.0
2013-10-23,4159.0
2013-10-24,9931.0
2013-10-25,16761.0
2013-10-28,2950.0
2013-10-29,7690.0
2013-10-30,4784.0
2013-10-31,3779.0
2013-11-01,4401.0
2013-11-04,6966.0
2013-11-05,5482.0
2013-11-06,5718.0
2013-11-07,8940.0
2013-11-08,5077.0
2013-11-11,4339.0
2013-11-12,5823.0
2013-11-13,6061.0
2013-11-14,2525.0
2013-11-15,3143.0
2013-11-18,6883.0
2013-11-19,12230.0
2013-11-20,2120.0
2013-11-21,3721.0
2013-11-22,12603.0
2013-11-25,8295.0
2013-11-26,7180.0
2013-11-27,20602.0
2013-11-28,24205.0
2013-11-29,7231.0
2013-12-02,16128.0
2013-12-03,7430.0
2013-12-04,5965.0
2013-12-05,33553.0
2013-12-06,18425.0
2013-12-09,19742.0
2013-12-10,22003.0
2013-12-11,11613.0
2013-12-12,17097.0
2013-12-13,12198.0
2013-12-16,17563.0
2013-12-17,926.0
2013-12-18,705.0
2013-12-19,1424.0
2013-12-20,894.0
2013-12-23,418.0
2013-12-24,650.0
2013-12-27,480.0
2013-12-30,168.0
2013-12-31,66.0
2014-01-02,601.0
2014-01-03,2410.0
2014-01-06,483.0
2014-01-07,4654.0
2014-01-08,17947.0
2014-01-09,2268.0
2014-01-10,1716.0
2014-01-13,5496.0
2014-01-14,1865.0
2014-01-15,1727.0
2014-01-16,7094.0
2014-01-17,6691.0
2014-01-20,4015.0
2014-01-21,2179.0
2014-01-22,4480.0
2014-01-23,3075.0
2014-01-24,2028.0
2014-01-27,6140.0
2014-01-28,3323.0
2014-01-29,11380.0
2014-01-30,8284.0
2014-01-31,4456.0
2014-02-03,5909.0
2014-02-04,4068.0
2014-02-05,7778.0
2014-02-06,7433.0
2014-02-07,2407.0
2014-02-10,2274.0
2014-02-11,2737.0
2014-02-12,1252.0
2014-02-13,19027.0
2014-02-14,6682.0
2014-02-17,4071.0
2014-02-18,1871.0
2014-02-19,11522.0
2014-02-20,2766.0
2014-02-21,4499.0
2014-02-24,1683.0
2014-02-25,5903.0
2014-02-26,10863.0
2014-02-27,9305.0
2014-02-28,4279.0
2014-03-03,4628.0
2014-03-04,3787.0
2014-03-05,1417.0
2014-03-06,2389.0
2014-03-07,2825.0
2014-03-10,1692.0
2014-03-11,12129.0
2014-03-12,3592.0
2014-03-13,3427.0
2014-03-14,5773.0
2014-03-17,7233.0
2014-03-18,4439.0
2014-03-19,5604.0
2014-03-20,2844.0
2014-03-21,3711.0
2014-03-24,4255.0
2014-03-25,3950.0
2014-03-26,4817.0
2014-03-27,11630.0
2014-03-28,15626.0
2014-03-31,15225.0
2014-04-01,4786.0
2014-04-02,3653.0
2014-04-03,3060.0
2014-04-04,2665.0
2014-04-07,2948.0
2014-04-08,4912.0
2014-04-09,2334.0
2014-04-10,2923.0
2014-04-11,2533.0
2014-04-14,3191.0
2014-04-15,2669.0
2014-04-16,4174.0
2014-04-17,4143.0
2014-04-22,1209.0
2014-04-23,1098.0
2014-04-24,2743.0
2014-04-25,7968.0
2014-04-28,5214.0
2014-04-29,5504.0
2014-04-30,2500.0
2014-05-01,1108.0
2014-05-02,2837.0
2014-05-05,627.0
2014-05-06,1891.0
2014-05-07,2893.0
2014-05-08,1105.0
2014-05-09,3388.0
2014-05-12,1156.0
2014-05-13,2159.0
2014-05-14,5348.0
2014-05-15,7360.0
2014-05-16,5210.0
2014-05-19,1854.0
2014-05-20,7745.0
2014-05-21,3724.0
2014-05-22,12146.0
2014-05-23,4635.0
2014-05-26,243.0
2014-05-27,1639.0
2014-05-28,3108.0
2014-05-29,649.0
2014-05-30,1932.0
2014-06-02,5938.0
2014-06-03,3085.0
2014-06-04,4689.0
2014-06-05,4778.0
2014-06-06,1922.0
2014-06-09,1050.0
2014-06-10,890.0
2014-06-11,3768.0
2014-06-12,2733.0
2014-06-13,2136.0
2014-06-16,3200.0
2014-06-17,1572.0
2014-06-18,2564.0
2014-06-19,2492.0
2014-06-20,4387.0
2014-06-23,1574.0
2014-06-24,3664.0
2014-06-25,2070.0
2014-06-26,2089.0
2014-06-27,2310.0
2014-06-30,3640.0
2014-07-01,8112.0
2014-07-02,6346.0
2014-07-03,3443.0
2014-07-04,9146.0
2014-07-07,2276.0
2014-07-08,1310.0
2014-07-09,1471.0
2014-07-10,3984.0
2014-07-11,1822.0
2014-07-14,2305.0
2014-07-15,1906.0
2014-07-16,2928.0
2014-07-17,10288.0
2014-07-18,4333.0
2014-07-21,11724.0
2014-07-22,13428.0
2014-07-23,3142.0
2014-07-24,9373.0
2014-07-25,3430.0
2014-07-28,2832.0
2014-07-29,3005.0
2014-07-30,4392.0
2014-07-31,3688.0
2014-08-01,3316.0
2014-08-04,1112.0
2014-08-05,652.0
2014-08-06,3831.0
2014-08-07,3743.0
2014-08-08,7615.0
2014-08-11,4800.0
2014-08-12,5669.0
2014-08-13,1765.0
2014-08-14,1213.0
2014-08-15,3088.0
2014-08-18,3989.0
2014-08-19,2947.0
2014-08-20,5513.0
2014-08-21,3341.0
2014-08-22,1389.0
2014-08-25,1121.0
2014-08-26,1653.0
2014-08-27,3581.0
2014-08-28,2904.0
2014-08-29,1262.0
2014-09-01,1510.0
2014-09-02,2091.0
2014-09-03,2622.0
2014-09-04,3151.0
2014-09-05,2392.0
2014-09-08,18716.0
2014-09-09,6528.0
2014-09-10,3458.0
2014-09-11,2347.0
2014-09-12,1453.0
2014-09-15,2791.0
2014-09-16,4784.0
2014-09-17,6042.0
2014-09-18,5652.0
2014-09-19,2895.0
2014-09-22,909.0
2014-09-23,5823.0
2014-09-24,2256.0
2014-09-25,1058.0
2014-09-26,2109.0
2014-09-29,4540.0
2014-09-30,11795.0
2014-10-01,2855.0
2014-10-02,5913.0
2014-10-03,7458.0
2014-10-06,2741.0
2014-10-07,6527.0
2014-10-08,8062.0
2014-10-09,3370.0
2014-10-10,4074.0
2014-10-13,3380.0
2014-10-14,3745.0
2014-10-15,4062.0
2014-10-16,7319.0
2014-10-17,3997.0
2014-10-20,5432.0
2014-10-21,7787.0
2014-10-22,4708.0
2014-10-23,8507.0
2014-10-24,3920.0
2014-10-27,2461.0
2014-10-28,5563.0
2014-10-29,6908.0
2014-10-30,3782.0
2014-10-31,7175.0
2014-11-03,7095.0
2014-11-04,4922.0
2014-11-05,4723.0
2014-11-06,3275.0
2014-11-07,7075.0
2014-11-10,2576.0
2014-11-11,5029.0
2014-11-12,9225.0
2014-11-13,9186.0
2014-11-14,11823.0
2014-11-17,6412.0
2014-11-18,13508.0
2014-11-19,5128.0
2014-11-20,3976.0
2014-11-21,5429.0
2014-11-24,10387.0
2014-11-25,13350.0
2014-11-26,5729.0
2014-11-27,7168.0
2014-11-28,4376.0
2014-12-01,8965.0
2014-12-02,12678.0
2014-12-03,11069.0
2014-12-04,4062.0
2014-12-05,6180.0
2014-12-08,4970.0
2014-12-09,7029.0
2014-12-10,35474.0
2014-12-11,12489.0
2014-12-12,13060.0
2014-12-15,13799.0
2014-12-16,3968.0
2014-12-17,756.0
2014-12-18,1146.0
2014-12-19,552.0
2014-12-22,216.0
2014-12-23,645.0
2014-12-24,20.0
2014-12-29,86.0
2014-12-30,87.0
2014-12-31,104.0
2015-01-02,788.0
2015-01-05,1921.0
2015-01-06,1402.0
2015-01-07,1198.0
2015-01-08,1797.0
2015-01-09,2186.0
2015-01-12,4599.0
2015-01-13,6834.0
2015-01-14,1468.0
2015-01-15,2199.0
2015-01-16,1552.0
2015-01-19,1396.0
2015-01-20,1655.0
2015-01-21,6054.0
2015-01-22,8100.0
2015-01-23,3709.0
2015-01-26,3147.0
2015-01-27,1054.0
2015-01-28,1306.0
2015-01-29,2031.0
2015-01-30,1497.0
2015-02-02,1344.0
2015-02-03,530.0
2015-02-04,541.0
2015-02-05,2102.0
2015-02-06,1140.0
2015-02-09,636.0
2015-02-10,3911.0
2015-02-11,2443.0
2015-02-12,3137.0
2015-02-13,3654.0
2015-02-16,1622.0
2015-02-17,3633.0
2015-02-18,8690.0
2015-02-19,1559.0
2015-02-20,1476.0
2015-02-23,1760.0
2015-02-24,950.0
2015-02-25,946.0
2015-02-26,4699.0
2015-02-27,1815.0
2015-03-02,1034.0
2015-03-03,1530.0
2015-03-04,2105.0
2015-03-05,1427.0
2015-03-06,3380.0
2015-03-09,1356.0
2015-03-10,1479.0
2015-03-11,1304.0
2015-03-12,1528.0
2015-03-13,1670.0
2015-03-16,1513.0
2015-03-17,5480.0
2015-03-18,2563.0
2015-03-19,3204.0
2015-03-20,2935.0
2015-03-23,3313.0
2015-03-24,4495.0
2015-03-25,2179.0
2015-03-26,2550.0
2015-03-27,2056.0
2015-03-30,1528.0
2015-03-31,2475.0
2015-04-01,1830.0
2015-04-02,1309.0
2015-04-07,1260.0
2015-04-08,815.0
2015-04-09,2046.0
2015-04-10,1600.0
2015-04-13,1758.0
2015-04-14,2100.0
2015-04-15,850.0
2015-04-16,869.0
2015-04-17,1928.0
2015-04-20,1243.0
2015-04-21,2982.0
2015-04-22,2147.0
2015-04-23,1467.0
2015-04-24,3122.0
2015-04-27,2211.0
2015-04-28,1187.0
2015-04-29,4363.0
2015-04-30,4061.0
2015-05-01,199.0
2015-05-04,501.0
2015-05-05,1788.0
2015-05-06,4797.0
2015-05-07,1690.0
2015-05-08,1269.0
2015-05-11,1499.0
2015-05-12,1867.0
2015-05-13,2043.0
2015-05-14,465.0
2015-05-15,2540.0
2015-05-18,2258.0
2015-05-19,2174.0
2015-05-20,2493.0
2015-05-21,2841.0
2015-05-22,1144.0
2015-05-25,101.0
2015-05-26,678.0
2015-05-27,697.0
2015-05-28,403.0
2015-05-29,3918.0
2015-06-01,2011.0
2015-06-02,4420.0
2015-06-03,2663.0
2015-06-04,2079.0
2015-06-05,2543.0
2015-06-08,493.0
2015-06-09,2482.0
2015-06-10,1934.0
2015-06-11,3492.0
2015-06-12,928.0
2015-06-15,1945.0
2015-06-16,2129.0
2015-06-17,814.0
2015-06-18,681.0
2015-06-19,24987.0
2015-06-22,975.0
2015-06-23,1469.0
2015-06-24,3428.0
2015-06-25,1771.0
2015-06-26,3144.0
2015-06-29,6310.0
2015-06-30,3922.0
2015-07-01,968.0
2015-07-02,1891.0
2015-07-03,1847.0
2015-07-06,2105.0
2015-07-07,3119.0
2015-07-08,3636.0
2015-07-09,2074.0
2015-07-10,2381.0
2015-07-13,2054.0
2015-07-14,2590.0
2015-07-15,1452.0
2015-07-16,1360.0
2015-07-17,955.0
2015-07-20,6590.0
2015-07-21,2340.0
2015-07-22,6822.0
2015-07-23,3421.0
2015-07-24,6645.0
2015-07-27,1312.0
2015-07-28,4727.0
2015-07-29,2908.0
2015-07-30,2118.0
2015-07-31,3228.0
2015-08-03,1722.0
2015-08-04,1684.0
2015-08-05,1408.0
2015-08-06,1229.0
2015-08-07,960.0
2015-08-10,1534.0
2015-08-11,1464.0
2015-08-12,4116.0
2015-08-13,2878.0
2015-08-14,739.0
2015-08-17,1058.0
2015-08-18,1142.0
2015-08-19,2215.0
2015-08-20,1327.0
2015-08-21,1244.0
2015-08-24,2457.0
2015-08-25,1954.0
2015-08-26,1745.0
2015-08-27,3382.0
2015-08-28,3150.0
2015-08-31,1129.0
2015-09-01,832.0
2015-09-02,3335.0
2015-09-03,2172.0
2015-09-04,476.0
2015-09-07,1543.0
2015-09-08,772.0
2015-09-09,2172.0
2015-09-10,1365.0
2015-09-11,2064.0
2015-09-14,898.0
2015-09-15,2292.0
2015-09-16,1050.0
2015-09-17,240.0
2015-09-18,758.0
2015-09-21,1234.0
2015-09-22,1925.0
2015-09-23,3166.0
2015-09-24,5824.0
2015-09-25,2962.0
2015-09-28,1344.0
2015-09-29,3549.0
2015-09-30,3049.0
2015-10-01,1609.0
2015-10-02,3283.0
2015-10-05,1299.0
2015-10-06,2699.0
2015-10-07,1594.0
2015-10-08,1134.0
2015-10-09,6156.0
2015-10-12,777.0
2015-10-13,2230.0
2015-10-14,2775.0
2015-10-15,3093.0
2015-10-16,3776.0
2015-10-19,4025.0
2015-10-20,4031.0
2015-10-21,2271.0
2015-10-22,6353.0
2015-10-23,5051.0
2015-10-26,2802.0
2015-10-27,7937.0
2015-10-28,10629.0
2015-10-29,1615.0
2015-10-30,1679.0
2015-11-02,2115.0
2015-11-03,5797.0
2015-11-04,6002.0
2015-11-05,6044.0
2015-11-06,3382.0
2015-11-09,4031.0
2015-11-10,10133.0
2015-11-11,6100.0
2015-11-12,5395.0
2015-11-13,3185.0
2015-11-16,2475.0
2015-11-17,5166.0
2015-11-18,3693.0
2015-11-19,2801.0
2015-11-20,6824.0
2015-11-23,7514.0
2015-11-24,5395.0
2015-11-25,6792.0
2015-11-26,8486.0
2015-11-27,2931.0
2015-11-30,10810.0
2015-12-01,6001.0
2015-12-02,12844.0
2015-12-03,16948.0
2015-12-04,23956.0
2015-12-07,19052.0
2015-12-08,20403.0
2015-12-09,13915.0
2015-12-10,33849.0
2015-12-11,28820.0
2015-12-14,30324.0
2015-12-15,1589.0
2015-12-16,1718.0
2015-12-17,2052.0
2015-12-18,1886.0
2015-12-21,732.0
2015-12-22,725.0
2015-12-23,670.0
2015-12-24,500.0
2015-12-28,60.0
2015-12-29,772.0
2015-12-30,275.0
2015-12-31,36.0
2016-01-04,581.0
2016-01-05,4869.0
2016-01-06,1637.0
2016-01-07,2377.0
2016-01-08,1724.0
2016-01-11,1717.0
2016-01-12,1224.0
2016-01-13,1032.0
2016-01-14,1497.0
2016-01-15,1991.0
2016-01-18,1061.0
2016-01-19,1615.0
2016-01-20,3680.0
2016-01-21,5846.0
2016-01-22,1486.0
2016-01-25,2494.0
2016-01-26,534.0
2016-01-27,699.0
2016-01-28,1068.0
2016-01-29,8854.0
2016-02-01,1044.0
2016-02-02,1620.0
2016-02-03,739.0
2016-02-04,1916.0
2016-02-05,1397.0
2016-02-08,1194.0
2016-02-09,2338.0
2016-02-10,4321.0
2016-02-11,1742.0
2016-02-12,1097.0
2016-02-15,547.0
2016-02-16,1990.0
2016-02-17,2519.0
2016-02-18,1661.0
2016-02-19,2309.0
2016-02-22,809.0
2016-02-23,1838.0
2016-02-24,650.0
2016-02-25,2403.0
2016-02-26,3047.0
2016-02-29,390.0
2016-03-01,292.0
2016-03-02,394.0
2016-03-03,426.0
2016-03-04,768.0
2016-03-07,625.0
2016-03-08,853.0
2016-03-09,710.0
2016-03-10,1632.0
2016-03-11,264.0
2016-03-14,115.0
2016-03-15,271.0
2016-03-16,487.0
2016-03-17,289.0
2016-03-18,1137.0
2016-03-21,372.0
2016-03-22,611.0
2016-03-23,350.0
2016-03-24,428.0
2016-03-29,14795.0
2016-03-30,1491.0
2016-03-31,4641.0
2016-04-01,629.0
2016-04-04,810.0
2016-04-05,784.0
2016-04-06,73.0
2016-04-07,545.0
2016-04-08,363.0
2016-04-11,685.0
2016-04-12,1226.0
2016-04-13,347.0
2016-04-14,3522.0
2016-04-15,432.0
2016-04-18,570.0
2016-04-19,3348.0
2016-04-20,2536.0
2016-04-21,2779.0
2016-04-22,1635.0
2016-04-25,861.0
2016-04-26,4542.0
2016-04-27,2191.0
2016-04-28,1679.0
2016-04-29,3060.0
2016-05-02,525.0
2016-05-03,923.0
2016-05-04,1943.0
2016-05-05,1258.0
2016-05-06,2252.0
2016-05-09,1515.0
2016-05-10,475.0
2016-05-11,8344.0
2016-05-12,1948.0
2016-05-13,839.0
2016-05-16,585.0
2016-05-17,1257.0
2016-05-18,2609.0
2016-05-19,4328.0
2016-05-20,673.0
2016-05-23,1394.0
2016-05-24,1930.0
2016-05-25,2934.0
2016-05-26,1232.0
2016-05-27,2808.0
2016-05-30,33.0
2016-05-31,3319.0
2016-06-01,1405.0
2016-06-02,3265.0
2016-06-03,1471.0
2016-06-06,1845.0
2016-06-07,7910.0
2016-06-08,12902.0
2016-06-09,12551.0
2016-06-10,1928.0
2016-06-13,662.0
2016-06-14,578.0
2016-06-15,1174.0
2016-06-16,6877.0
2016-06-17,1066.0
2016-06-20,506.0
2016-06-21,1268.0
2016-06-22,1538.0
2016-06-23,1088.0
2016-06-24,20122.0
2016-06-27,4367.0
2016-06-28,3874.0
2016-06-29,10355.0
2016-06-30,1828.0
2016-07-01,1891.0
2016-07-04,3205.0
2016-07-05,2144.0
2016-07-06,1524.0
2016-07-07,1594.0
2016-07-08,1472.0
2016-07-11,583.0
2016-07-12,1914.0
2016-07-13,2634.0
2016-07-14,1284.0
2016-07-15,1810.0
2016-07-18,1105.0
2016-07-19,983.0
2016-07-20,2169.0
2016-07-21,1136.0
2016-07-22,1329.0
2016-07-25,429.0
2016-07-26,1036.0
2016-07-27,498.0
2016-07-28,1213.0
2016-07-29,1025.0
2016-08-01,821.0
2016-08-02,678.0
2016-08-03,1028.0
2016-08-04,11982.0
2016-08-05,780.0
2016-08-08,1469.0
2016-08-09,1618.0
2016-08-10,979.0
2016-08-11,2806.0
2016-08-12,285.0
2016-08-15,696.0
2016-08-16,891.0
2016-08-17,1071.0
2016-08-18,1419.0
2016-08-19,3325.0
2016-08-22,807.0
2016-08-23,1285.0
2016-08-24,3340.0
2016-08-25,690.0
2016-08-26,435.0
2016-08-29,39.0
2016-08-30,840.0
2016-08-31,1923.0
2016-09-01,1483.0
2016-09-02,1310.0
2016-09-05,1948.0
2016-09-06,1502.0
2016-09-07,1735.0
2016-09-08,1578.0
2016-09-09,1366.0
2016-09-12,1396.0
2016-09-13,1600.0
2016-09-14,1150.0
2016-09-15,1362.0
2016-09-16,1625.0
2016-09-19,2844.0
2016-09-20,1815.0
2016-09-21,7207.0
2016-09-22,2077.0
2016-09-23,2510.0
2016-09-26,3168.0
2016-09-27,2139.0
2016-09-28,3464.0
2016-09-29,2901.0
2016-09-30,1424.0
2016-10-03,197.0
2016-10-04,2945.0
2016-10-05,2953.0
2016-10-06,4743.0
2016-10-07,2048.0
2016-10-10,1944.0
2016-10-11,2616.0
2016-10-12,1309.0
2016-10-13,2732.0
2016-10-14,1422.0
2016-10-17,1259.0
2016-10-18,2041.0
2016-10-19,8503.0
2016-10-20,2036.0
2016-10-21,1367.0
2016-10-24,1453.0
2016-10-25,2144.0
2016-10-26,5024.0
2016-10-27,5158.0
2016-10-28,2024.0
2016-10-31,10239.0
2016-11-01,7529.0
2016-11-02,4165.0
2016-11-03,6493.0
2016-11-04,3480.0
2016-11-07,5552.0
2016-11-08,4540.0
2016-11-09,2994.0
2016-11-10,4299.0
2016-11-11,6107.0
2016-11-14,5446.0
2016-11-15,3911.0
2016-11-16,5886.0
2016-11-17,9252.0
2016-11-18,3394.0
2016-11-21,5585.0
2016-11-22,4134.0
2016-11-23,3140.0
2016-11-24,5090.0
2016-11-25,3833.0
2016-11-28,4695.0
2016-11-29,4348.0
2016-11-30,21001.0
2016-12-01,4547.0
2016-12-02,8303.0
2016-12-05,6588.0
2016-12-06,20269.0
2016-12-07,22562.0
2016-12-08,18627.0
2016-12-09,18470.0
2016-12-12,7231.0
2016-12-13,8801.0
2016-12-14,10302.0
2016-12-15,13304.0
2016-12-16,11187.0
2016-12-19,12391.0
2016-12-20,616.0
2016-12-21,771.0
2016-12-22,1940.0
2016-12-23,1893.0
2016-12-27,302.0
2016-12-28,991.0
2016-12-29,1560.0
2016-12-30,1435.0
2017-01-02,30.0
2017-01-03,1557.0
2017-01-04,3526.0
2017-01-05,1088.0
2017-01-06,1716.0
2017-01-09,1184.0
2017-01-10,975.0
2017-01-11,3933.0
2017-01-12,3796.0
2017-01-13,2307.0
2017-01-16,2360.0
2017-01-17,1800.0
2017-01-18,2132.0
2017-01-19,2400.0
2017-01-20,1791.0
2017-01-23,3023.0
2017-01-24,2343.0
2017-01-25,1252.0
2017-01-26,828.0
2017-01-27,496.0
2017-01-30,974.0
2017-01-31,664.0
2017-02-01,635.0
2017-02-02,866.0
2017-02-03,695.0
2017-02-06,1166.0
2017-02-07,1582.0
2017-02-08,1858.0
2017-02-09,2342.0
2017-02-10,1508.0
2017-02-13,1011.0
2017-02-14,679.0
2017-02-15,1641.0
2017-02-16,1351.0
2017-02-17,1620.0
2017-02-20,1165.0
2017-02-21,820.0
2017-02-22,1197.0
2017-02-23,1890.0
2017-02-24,1697.0
2017-02-27,1155.0
2017-02-28,1196.0
2017-03-01,1728.0
2017-03-02,4551.0
2017-03-03,3102.0
2017-03-06,1562.0
2017-03-07,1845.0
2017-03-08,3575.0
2017-03-09,1078.0
2017-03-10,1182.0
2017-03-13,2200.0
2017-03-14,1802.0
2017-03-15,3338.0
2017-03-16,1522.0
2017-03-17,548.0
2017-03-20,2222.0
2017-03-21,1567.0
2017-03-22,1545.0
2017-03-23,1898.0
2017-03-24,915.0
2017-03-27,1904.0
2017-03-28,980.0
2017-03-29,2389.0
2017-03-30,2655.0
2017-03-31,1273.0
2017-04-03,1604.0
2017-04-04,1256.0
2017-04-05,1795.0
2017-04-06,1489.0
2017-04-07,3580.0
2017-04-10,991.0
2017-04-11,412.0
2017-04-12,1035.0
2017-04-13,482.0
2017-04-18,795.0
2017-04-19,1184.0
2017-04-20,566.0
2017-04-21,1502.0
2017-04-24,602.0
2017-04-25,1230.0
2017-04-26,422.0
2017-04-27,1537.0
2017-04-28,959.0
2017-05-02,689.0
2017-05-03,1234.0
2017-05-04,1342.0
2017-05-05,2971.0
2017-05-08,1396.0
2017-05-09,2025.0
2017-05-10,5766.0
2017-05-11,1226.0
2017-05-12,1213.0
2017-05-15,1962.0
2017-05-16,2032.0
2017-05-17,2694.0
2017-05-18,1730.0
2017-05-19,985.0
2017-05-22,1819.0
2017-05-23,1973.0
2017-05-24,2733.0
2017-05-25,376.0
2017-05-26,1281.0
2017-05-29,291.0
2017-05-30,2993.0
2017-05-31,2466.0
2017-06-01,1469.0
2017-06-02,925.0
2017-06-05,560.0
2017-06-06,518.0
2017-06-07,683.0
2017-06-08,3511.0
2017-06-09,214.0
2017-06-12,1543.0
2017-06-13,24202.0
2017-06-14,4107.0
2017-06-15,2820.0
2017-06-16,1282.0
2017-06-19,1743.0
2017-06-20,7221.0
2017-06-21,1225.0
2017-06-22,733.0
2017-06-23,2294.0
2017-06-26,1344.0
2017-06-27,846.0
2017-06-28,1803.0
2017-06-29,5766.0
2017-06-30,1427.0
2017-07-03,686.0
2017-07-04,1273.0
2017-07-05,1446.0
2017-07-06,1646.0
2017-07-07,3921.0
2017-07-10,1408.0
2017-07-11,1612.0
2017-07-12,901.0
2017-07-13,1350.0
2017-07-14,1122.0
2017-07-17,1649.0
2017-07-18,1595.0
2017-07-19,1623.0
2017-07-20,1136.0
2017-07-21,699.0
2017-07-24,1584.0
2017-07-25,1360.0
2017-07-26,867.0
2017-07-27,1163.0
2017-07-28,655.0
2017-07-31,983.0
2017-08-01,1834.0
2017-08-02,4246.0
2017-08-03,3525.0
2017-08-04,1083.0
2017-08-07,692.0
2017-08-08,746.0
