Date,Volume,Price
2016-04-14,1150.0,5.640000000000001
2016-04-15,2247.0,5.625
2016-04-18,81.0,5.52
2016-04-19,43.0,5.635
2016-04-20,623.0,5.615
2016-04-21,1142.0,5.765
2016-04-22,877.0,5.945
2016-04-25,1162.0,6.02
2016-04-26,2239.0,6.34
2016-04-27,1803.0,6.87
2016-04-28,3599.0,6.67
2016-04-29,1978.0,6.385
2016-05-02,357.0,6.199999999999999
2016-05-03,481.0,6.13
2016-05-04,683.0,6.145
2016-05-05,231.0,6.41
2016-05-06,992.0,6.105
2016-05-09,984.0,5.925
2016-05-10,1124.0,5.895
2016-05-11,118.0,6.075
2016-05-12,754.0,6.025
2016-05-13,851.0,5.890000000000001
2016-05-16,113.0,6.135
2016-05-17,1274.0,6.15
2016-05-18,1406.0,6.125
2016-05-19,1571.0,6.045
2016-05-20,1142.0,6.07
2016-05-23,3130.0,5.905
2016-05-24,1502.0,5.859999999999999
2016-05-25,5170.0,5.98
2016-05-26,292.0,6.12
2016-05-27,2924.0,6.115
2016-05-30,60.0,6.199999999999999
2016-05-31,1519.0,6.2
2016-06-01,1508.0,6.085
2016-06-02,1300.0,6.12
2016-06-03,1538.0,6.0600000000000005
2016-06-06,1120.0,6.23
2016-06-07,709.0,6.24
2016-06-08,641.0,6.195
2016-06-09,415.0,6.18
2016-06-10,1378.0,6.105
2016-06-13,528.0,5.98
2016-06-14,1093.0,5.93
2016-06-15,767.0,6.0
2016-06-16,205.0,5.865
2016-06-17,328.0,5.8100000000000005
2016-06-20,103.0,5.92
2016-06-21,386.0,5.72
2016-06-22,426.0,5.720000000000001
2016-06-23,454.0,5.75
2016-06-24,1356.0,4.92
2016-06-27,796.0,5.0
2016-06-28,703.0,4.885
2016-06-29,575.0,4.640000000000001
2016-06-30,950.0,4.6
2016-07-01,751.0,4.66
2016-07-04,880.0,4.965
2016-07-05,696.0,4.88
2016-07-06,595.0,4.73
2016-07-07,698.0,4.725
2016-07-08,374.0,4.605
2016-07-11,621.0,4.58
2016-07-12,926.0,4.654999999999999
2016-07-13,616.0,4.765000000000001
2016-07-14,863.0,4.895
2016-07-15,6384.0,4.89
2016-07-18,1110.0,5.03
2016-07-19,792.0,4.83
2016-07-20,3793.0,4.779999999999999
2016-07-21,1086.0,4.755
2016-07-22,774.0,4.675000000000001
2016-07-25,797.0,4.67
2016-07-26,2744.0,4.65
2016-07-27,1444.0,4.605
2016-07-28,507.0,4.605
2016-07-29,465.0,4.515
2016-08-01,128.0,4.484999999999999
2016-08-02,289.0,4.465
2016-08-03,659.0,4.595
2016-08-04,1190.0,4.72
2016-08-05,503.0,4.785
2016-08-08,352.0,4.9350000000000005
2016-08-09,655.0,4.98
2016-08-10,220.0,4.89
2016-08-11,29.0,4.890000000000001
2016-08-12,28.0,4.98
2016-08-15,750.0,4.93
2016-08-16,214.0,4.8149999999999995
2016-08-17,642.0,4.664999999999999
2016-08-18,558.0,4.664999999999999
2016-08-19,386.0,4.795
2016-08-22,231.0,4.9
2016-08-23,496.0,4.890000000000001
2016-08-24,2759.0,4.725
2016-08-25,55.0,4.75
2016-08-26,200.0,4.775
2016-08-29,0.0,4.77
2016-08-30,29.0,4.71
2016-08-31,1083.0,4.609999999999999
2016-09-01,681.0,4.5
2016-09-02,1248.0,4.3100000000000005
2016-09-05,2432.0,4.095000000000001
2016-09-06,1522.0,4.115
2016-09-07,756.0,4.095000000000001
2016-09-08,578.0,4.1
2016-09-09,385.0,4.15
2016-09-12,507.0,4.109999999999999
2016-09-13,1181.0,4.1
2016-09-14,491.0,4.09
2016-09-15,350.0,4.125
2016-09-16,423.0,4.34
2016-09-19,583.0,4.4399999999999995
2016-09-20,434.0,4.32
2016-09-21,3112.0,4.265000000000001
2016-09-22,1571.0,4.425000000000001
2016-09-23,1531.0,4.525
2016-09-26,3732.0,4.635
2016-09-27,1249.0,4.575
2016-09-28,739.0,4.8
2016-09-29,1179.0,5.08
2016-09-30,484.0,5.01
2016-10-03,543.0,5.300000000000001
2016-10-04,995.0,5.345000000000001
2016-10-05,2529.0,5.449999999999999
2016-10-06,2384.0,5.765
2016-10-07,460.0,5.835
2016-10-10,313.0,5.715
2016-10-11,719.0,5.62
2016-10-12,372.0,5.535
2016-10-13,1004.0,5.6850000000000005
2016-10-14,1293.0,5.800000000000001
2016-10-17,1778.0,5.9350000000000005
2016-10-18,505.0,6.025
2016-10-19,1085.0,5.87
2016-10-20,1298.0,5.675
2016-10-21,401.0,5.755000000000001
2016-10-24,1323.0,5.9399999999999995
2016-10-25,1855.0,5.890000000000001
2016-10-26,1385.0,5.9350000000000005
2016-10-27,926.0,5.904999999999999
2016-10-28,1121.0,5.904999999999999
2016-10-31,2289.0,5.890000000000001
2016-11-01,392.0,6.02
2016-11-02,1026.0,6.165
2016-11-03,1114.0,6.404999999999999
2016-11-04,478.0,6.495
2016-11-07,847.0,6.42
2016-11-08,1214.0,6.255
2016-11-09,832.0,6.09
2016-11-10,2236.0,6.074999999999999
2016-11-11,1706.0,5.869999999999999
2016-11-14,1947.0,5.59
2016-11-15,854.0,5.654999999999999
2016-11-16,1294.0,5.725
2016-11-17,3434.0,5.78
2016-11-18,1137.0,5.745
2016-11-21,1679.0,5.55
2016-11-22,1722.0,5.575
2016-11-23,1020.0,5.51
2016-11-24,1078.0,5.395
2016-11-25,1453.0,5.1850000000000005
2016-11-28,734.0,4.96
2016-11-29,4737.0,4.715
2016-11-30,1697.0,4.525
2016-12-01,926.0,4.5600000000000005
2016-12-02,5227.0,4.425
2016-12-05,2081.0,4.369999999999999
2016-12-06,2618.0,4.465
2016-12-07,1677.0,4.425
2016-12-08,1998.0,4.5
2016-12-09,1806.0,4.56
2016-12-12,878.0,4.755
2016-12-13,1133.0,4.855
2016-12-14,1052.0,4.995
2016-12-15,1258.0,4.95
2016-12-16,1860.0,4.955
2016-12-19,2204.0,5.095000000000001
2016-12-20,621.0,5.29
2016-12-21,103.0,5.705
2016-12-22,55.0,6.13
2016-12-23,99.0,6.255000000000001
2016-12-27,671.0,6.525
2016-12-28,51.0,6.42
2016-12-29,1.0,6.445
2016-12-30,0.0,6.66
2017-01-02,0.0,6.23
2017-01-03,16.0,5.655
2017-01-04,1609.0,5.74
2017-01-05,128.0,5.5649999999999995
2017-01-06,10.0,5.279999999999999
2017-01-09,632.0,5.41
2017-01-10,0.0,5.61
2017-01-11,586.0,5.635
2017-01-12,378.0,5.38
2017-01-13,983.0,5.15
2017-01-16,320.0,4.95
2017-01-17,25.0,4.915
2017-01-18,97.0,4.9399999999999995
2017-01-19,370.0,5.125
2017-01-20,300.0,5.48
2017-01-23,101.0,5.425000000000001
2017-01-24,145.0,5.225
2017-01-25,0.0,5.05
2017-01-26,25.0,5.135
2017-01-27,1332.0,5.08
2017-01-30,23.0,5.215
2017-01-31,275.0,5.425000000000001
2017-02-01,70.0,5.405
2017-02-02,241.0,5.335
2017-02-03,198.0,5.3
2017-02-06,145.0,5.19
2017-02-07,255.0,5.255
2017-02-08,1109.0,5.244999999999999
2017-02-09,1018.0,5.359999999999999
2017-02-10,789.0,5.29
2017-02-13,541.0,5.105
2017-02-14,554.0,5.14
2017-02-15,683.0,5.1850000000000005
2017-02-16,534.0,5.09
2017-02-17,1064.0,5.035
2017-02-20,1710.0,5.140000000000001
2017-02-21,1500.0,5.15
2017-02-22,952.0,5.154999999999999
2017-02-23,755.0,5.385
2017-02-24,4001.0,5.515000000000001
2017-02-27,2557.0,5.4
2017-02-28,5369.0,5.345
2017-03-01,6691.0,5.72
2017-03-02,1028.0,5.785
2017-03-03,615.0,5.675000000000001
2017-03-06,362.0,5.62
2017-03-07,1030.0,5.57
2017-03-08,597.0,5.365
2017-03-09,334.0,5.27
2017-03-10,4071.0,5.265
2017-03-13,185.0,5.245
2017-03-14,451.0,5.26
2017-03-15,10.0,5.265000000000001
2017-03-16,429.0,5.25
2017-03-17,167.0,5.235
2017-03-20,393.0,5.16
2017-03-21,861.0,5.07
2017-03-22,387.0,5.050000000000001
2017-03-23,103.0,5.075
2017-03-24,411.0,4.965
2017-03-27,323.0,4.78
2017-03-28,178.0,4.82
2017-03-29,518.0,4.835
2017-03-30,198.0,4.9350000000000005
2017-03-31,149.0,4.91
2017-04-03,786.0,4.92
2017-04-04,688.0,4.845000000000001
2017-04-05,751.0,4.855
2017-04-06,258.0,5.109999999999999
2017-04-07,461.0,5.08
2017-04-10,587.0,4.9399999999999995
2017-04-11,404.0,4.94
2017-04-12,622.0,5.045
2017-04-13,252.0,5.055
2017-04-18,698.0,5.01
2017-04-19,1276.0,4.970000000000001
2017-04-20,1492.0,4.890000000000001
2017-04-21,429.0,4.79
2017-04-24,1308.0,4.755
2017-04-25,974.0,4.6850000000000005
2017-04-26,430.0,4.6850000000000005
2017-04-27,131.0,4.695
2017-04-28,721.0,4.6899999999999995
2017-05-02,479.0,4.6
2017-05-03,782.0,4.505
2017-05-04,1073.0,4.5600000000000005
2017-05-05,1285.0,4.645
2017-05-08,819.0,4.58
2017-05-09,1027.0,4.585
2017-05-10,1982.0,4.6
2017-05-11,5263.0,4.535
2017-05-12,421.0,4.515000000000001
2017-05-15,140.0,4.52
2017-05-16,572.0,4.5649999999999995
2017-05-17,11016.0,4.655
2017-05-18,990.0,4.8149999999999995
2017-05-19,507.0,4.9350000000000005
2017-05-22,1329.0,4.970000000000001
2017-05-23,2006.0,4.955
2017-05-24,396.0,4.96
2017-05-25,28.0,5.09
2017-05-26,431.0,5.23
2017-05-29,25.0,5.3100000000000005
2017-05-30,1524.0,5.285
2017-05-31,750.0,5.195
2017-06-01,115.0,5.165
2017-06-02,352.0,5.215
2017-06-05,118.0,5.32
2017-06-06,807.0,5.21
2017-06-07,756.0,5.05
2017-06-08,840.0,5.105
2017-06-09,845.0,5.145
2017-06-12,440.0,5.109999999999999
2017-06-13,1001.0,5.1
2017-06-14,520.0,5.115
2017-06-15,2610.0,5.0649999999999995
2017-06-16,73.0,5.04
2017-06-19,469.0,5.045
2017-06-20,1334.0,5.09
2017-06-21,727.0,5.07
2017-06-22,474.0,5.01
2017-06-23,106.0,5.005
2017-06-26,25.0,4.955
2017-06-27,536.0,5.005000000000001
2017-06-28,276.0,5.0649999999999995
2017-06-29,3978.0,5.175000000000001
2017-06-30,2300.0,5.2
2017-07-03,600.0,5.21
2017-07-04,298.0,5.26
2017-07-05,541.0,5.195
2017-07-06,204.0,5.295
2017-07-07,227.0,5.41
2017-07-10,886.0,5.53
2017-07-11,592.0,5.495
2017-07-12,423.0,5.535
2017-07-13,696.0,5.555
2017-07-14,505.0,5.525
2017-07-17,414.0,5.55
2017-07-18,1364.0,5.59
2017-07-19,1303.0,5.535
2017-07-20,990.0,5.47
2017-07-21,762.0,5.345000000000001
2017-07-24,570.0,5.23
2017-07-25,320.0,5.285
2017-07-26,308.0,5.34
2017-07-27,6287.0,5.3100000000000005
2017-07-28,503.0,5.295
2017-07-31,458.0,5.335
2017-08-01,348.0,5.38
2017-08-02,490.0,5.465
2017-08-03,770.0,5.535
2017-08-04,494.0,5.51
2017-08-07,194.0,5.415
2017-08-08,97.0,5.385
2017-08-09,143.0,5.4350000000000005
2017-08-10,369.0,5.505000000000001
2017-08-11,594.0,5.495
2017-08-14,2331.0,5.58
2017-08-15,1080.0,5.640000000000001
2017-08-16,1912.0,5.77
2017-08-17,1733.0,5.9399999999999995
2017-08-18,1591.0,5.949999999999999
2017-08-21,839.0,5.9350000000000005
2017-08-22,1172.0,5.89
2017-08-23,210.0,5.97
2017-08-24,518.0,6.055
2017-08-25,1018.0,6.154999999999999
2017-08-28,203.0,6.24
2017-08-29,501.0,6.18
2017-08-30,455.0,6.16
2017-08-31,201.0,6.09
2017-09-01,597.0,6.025
2017-09-04,147.0,6.005000000000001
2017-09-05,1678.0,6.335
2017-09-06,8822.0,6.705
2017-09-07,520.0,7.01
2017-09-08,707.0,7.14
2017-09-11,1139.0,7.12
2017-09-12,826.0,6.985
2017-09-13,993.0,7.08
2017-09-14,2623.0,7.355
2017-09-15,1478.0,7.074999999999999
2017-09-18,494.0,6.955
2017-09-19,798.0,7.035
2017-09-20,644.0,7.105
2017-09-21,502.0,6.84
2017-09-22,1388.0,6.699999999999999
2017-09-25,5542.0,7.115
2017-09-26,1647.0,7.27
2017-09-27,1091.0,7.015000000000001
2017-09-28,1429.0,7.04
2017-09-29,1776.0,7.115
2017-10-02,204.0,7.08
2017-10-03,132.0,7.105
2017-10-04,6342.0,7.05
2017-10-05,479.0,7.035
2017-10-06,398.0,7.050000000000001
2017-10-09,577.0,7.07
2017-10-10,4561.0,7.275
2017-10-11,4523.0,7.51
2017-10-12,3442.0,7.505
2017-10-13,1514.0,7.355
2017-10-16,7551.0,7.465
2017-10-17,771.0,7.515000000000001
2017-10-18,2557.0,7.74
2017-10-19,1079.0,7.865
2017-10-20,280.0,7.77
2017-10-23,375.0,7.635
2017-10-24,512.0,7.5600000000000005
2017-10-25,1344.0,7.58
2017-10-26,1098.0,7.43
2017-10-27,8046.0,7.300000000000001
2017-10-30,1391.0,7.3149999999999995
2017-10-31,1882.0,7.36
2017-11-01,418.0,7.575
2017-11-02,627.0,7.68
2017-11-03,420.0,7.885
2017-11-06,812.0,8.05
2017-11-07,1574.0,7.98
2017-11-08,327.0,7.875
2017-11-09,4654.0,7.85
2017-11-10,352.0,7.535
2017-11-13,227.0,7.49
2017-11-14,3798.0,7.470000000000001
2017-11-15,2199.0,7.62
2017-11-16,1456.0,7.66
2017-11-17,1136.0,7.6
2017-11-20,2708.0,7.55
2017-11-21,1114.0,7.545
2017-11-22,5751.0,7.475
2017-11-23,671.0,7.63
2017-11-24,1108.0,7.835
2017-11-27,1404.0,7.824999999999999
2017-11-28,2271.0,7.74
2017-11-29,3183.0,7.734999999999999
2017-11-30,885.0,7.715
2017-12-01,1770.0,7.74
2017-12-04,1917.0,7.735
2017-12-05,2588.0,7.585
2017-12-06,1960.0,7.43
2017-12-07,627.0,7.385
2017-12-08,613.0,7.35
2017-12-11,1315.0,7.255
2017-12-12,2632.0,7.285
2017-12-13,14773.0,7.195
2017-12-14,578.0,7.1850000000000005
2017-12-15,785.0,7.235
2017-12-18,2008.0,7.385
2017-12-19,452.0,7.635
2017-12-20,181.0,7.855
2017-12-21,530.0,8.05
2017-12-22,5.0,8.32
2017-12-27,0.0,8.33
2017-12-28,123.0,8.364999999999998
2017-12-29,16.0,8.34
2018-01-02,0.0,7.97
2018-01-03,104.0,7.970000000000001
2018-01-04,57.0,7.965
2018-01-05,59.0,7.965
2018-01-08,658.0,7.9
2018-01-09,362.0,7.885
2018-01-10,319.0,8.015
2018-01-11,1830.0,8.0
2018-01-12,759.0,8.004999999999999
2018-01-15,1114.0,7.95
2018-01-16,1627.0,8.094999999999999
2018-01-17,888.0,8.24
2018-01-18,809.0,8.465
2018-01-19,1239.0,8.805
2018-01-22,730.0,8.935
2018-01-23,766.0,9.075
2018-01-24,2651.0,9.43
2018-01-25,1791.0,9.445
2018-01-26,859.0,9.355
2018-01-29,447.0,9.205
2018-01-30,1393.0,9.059999999999999
2018-01-31,1340.0,9.2
2018-02-01,1289.0,9.46
2018-02-02,573.0,9.085
2018-02-05,509.0,9.105
2018-02-06,226.0,9.02
2018-02-07,485.0,9.075
2018-02-08,809.0,9.184999999999999
2018-02-09,733.0,9.28
2018-02-12,1033.0,9.455
2018-02-13,1693.0,9.845
2018-02-14,1415.0,9.875
2018-02-15,815.0,9.739999999999998
2018-02-16,5811.0,9.7
2018-02-19,1168.0,9.899999999999999
2018-02-20,1186.0,9.985
2018-02-21,1029.0,9.745000000000001
2018-02-22,378.0,9.765
2018-02-23,1143.0,9.920000000000002
2018-02-26,177.0,9.765
2018-02-27,1817.0,10.015
2018-02-28,660.0,10.335
2018-03-01,863.0,10.185
2018-03-02,979.0,10.2
2018-03-05,1321.0,10.379999999999999
2018-03-06,225.0,10.555
2018-03-07,827.0,10.690000000000001
2018-03-08,2058.0,11.09
2018-03-09,2732.0,11.32
2018-03-12,462.0,11.379999999999999
2018-03-13,2387.0,11.36
2018-03-14,8781.0,11.41
2018-03-15,4327.0,11.34
2018-03-16,1529.0,11.280000000000001
2018-03-19,1566.0,11.23
2018-03-20,813.0,11.465
2018-03-21,3750.0,12.31
2018-03-22,1958.0,12.57
2018-03-23,907.0,12.614999999999998
2018-03-26,3538.0,12.905000000000001
2018-03-27,10709.0,13.48
2018-03-28,4844.0,13.515
2018-03-29,916.0,13.485
2018-04-03,47.0,13.39
2018-04-04,1272.0,13.455
2018-04-05,274.0,13.01
2018-04-06,199.0,12.98
2018-04-09,793.0,13.39
2018-04-10,1116.0,13.575
2018-04-11,283.0,13.605
2018-04-12,639.0,13.77
2018-04-13,785.0,14.125
2018-04-16,5166.0,14.24
2018-04-17,800.0,14.18
2018-04-18,412.0,14.135
2018-04-19,1329.0,14.08
2018-04-20,1824.0,13.530000000000001
2018-04-23,1130.0,13.305
2018-04-24,1438.0,13.395
2018-04-25,1328.0,13.535
2018-04-26,3066.0,13.75
2018-04-27,1041.0,13.855
2018-04-30,789.0,13.98
2018-05-01,3724.0,13.885
2018-05-02,1354.0,13.594999999999999
2018-05-03,1338.0,13.385
2018-05-04,2485.0,13.365
2018-05-07,175.0,13.795
2018-05-08,1640.0,13.985
2018-05-09,7816.0,14.29
2018-05-10,481.0,14.73
2018-05-11,326.0,15.09
2018-05-14,488.0,14.940000000000001
2018-05-15,511.0,14.935
2018-05-16,811.0,15.21
2018-05-17,643.0,15.67
2018-05-18,573.0,15.625
2018-05-21,58.0,15.870000000000001
2018-05-22,265.0,16.275
2018-05-23,1550.0,16.354999999999997
2018-05-24,1084.0,16.725
2018-05-25,940.0,16.545
2018-05-28,180.0,16.585
2018-05-29,1545.0,16.82
2018-05-30,378.0,16.435000000000002
2018-05-31,510.0,15.775000000000002
2018-06-01,805.0,15.64
2018-06-04,2126.0,16.18
2018-06-05,6263.0,16.475
2018-06-06,1758.0,16.41
2018-06-07,2366.0,16.58
2018-06-08,696.0,16.395
2018-06-11,1506.0,16.185000000000002
2018-06-12,885.0,15.870000000000001
2018-06-13,782.0,15.754999999999999
2018-06-14,1592.0,15.625
2018-06-15,982.0,15.275
2018-06-18,533.0,15.055
2018-06-19,1971.0,14.96
2018-06-20,4621.0,14.945
2018-06-21,1566.0,15.215
2018-06-22,1665.0,15.485
2018-06-25,1091.0,15.61
2018-06-26,2152.0,15.535
2018-06-27,919.0,15.760000000000002
2018-06-28,440.0,15.705
2018-06-29,1161.0,15.545
2018-07-02,1564.0,15.575
2018-07-03,1179.0,15.65
2018-07-04,290.0,15.889999999999999
2018-07-05,1581.0,16.16
2018-07-06,2427.0,16.255000000000003
2018-07-09,425.0,16.439999999999998
2018-07-10,690.0,16.64
2018-07-11,1620.0,16.72
2018-07-12,154.0,16.765
2018-07-13,534.0,16.675
2018-07-16,218.0,16.72
2018-07-17,1980.0,16.555
2018-07-18,781.0,16.855
2018-07-19,2010.0,17.259999999999998
2018-07-20,112.0,17.61
2018-07-23,558.0,17.880000000000003
2018-07-24,1395.0,17.925
2018-07-25,2029.0,17.995
2018-07-26,242.0,18.035
2018-07-27,1154.0,17.92
2018-07-30,548.0,17.814999999999998
2018-07-31,2430.0,17.945
2018-08-01,1207.0,18.384999999999998
2018-08-02,269.0,18.43
2018-08-03,872.0,18.41
2018-08-06,142.0,18.384999999999998
2018-08-07,793.0,18.244999999999997
2018-08-08,5681.0,18.13
2018-08-09,1496.0,18.19
2018-08-10,1429.0,18.405
2018-08-13,1932.0,18.665
2018-08-14,1659.0,18.825
2018-08-15,1098.0,18.835
2018-08-16,1494.0,18.73
2018-08-17,3688.0,18.78
2018-08-20,3220.0,19.060000000000002
2018-08-21,1375.0,19.655
2018-08-22,1015.0,20.32
2018-08-23,2720.0,20.88
2018-08-24,2332.0,21.42
2018-08-27,301.0,22.025
2018-08-28,1684.0,21.805
2018-08-29,786.0,21.53
2018-08-30,1840.0,22.055
2018-08-31,2161.0,21.93
2018-09-03,2365.0,21.42
2018-09-04,2371.0,21.035
2018-09-05,947.0,21.015
2018-09-06,796.0,21.685000000000002
2018-09-07,902.0,23.15
2018-09-10,2031.0,25.064999999999998
2018-09-11,1813.0,25.615000000000002
2018-09-12,1673.0,24.435000000000002
2018-09-13,4727.0,21.634999999999998
2018-09-14,3775.0,20.08
2018-09-17,1868.0,21.14
2018-09-18,1858.0,21.424999999999997
2018-09-19,1969.0,21.695
2018-09-20,3503.0,22.715000000000003
2018-09-21,4348.0,23.259999999999998
2018-09-24,1506.0,23.675
2018-09-25,10512.0,22.990000000000002
2018-09-26,6309.0,21.8
2018-09-27,3380.0,21.535
2018-09-28,4364.0,22.284999999999997
2018-10-01,3130.0,22.740000000000002
2018-10-02,1384.0,22.775
2018-10-03,1944.0,22.455
2018-10-04,2821.0,22.795
2018-10-05,1489.0,23.18
2018-10-08,3689.0,23.725
2018-10-09,3660.0,23.195
2018-10-10,7937.0,21.78
2018-10-11,8862.0,20.925
2018-10-12,8801.0,21.585
2018-10-15,6334.0,20.58
2018-10-16,8879.0,20.09
2018-10-17,4819.0,20.244999999999997
2018-10-18,6746.0,20.455
2018-10-19,1471.0,20.715
2018-10-22,9021.0,20.37
2018-10-23,2485.0,19.9
2018-10-24,4356.0,20.18
2018-10-25,9284.0,20.045
2018-10-26,1036.0,19.375
2018-10-29,7343.0,18.104999999999997
2018-10-30,8427.0,17.025
2018-10-31,3576.0,17.04
2018-11-01,1846.0,16.590000000000003
2018-11-02,2172.0,17.145
2018-11-05,4165.0,17.865000000000002
2018-11-06,1518.0,18.240000000000002
2018-11-07,2324.0,19.115
2018-11-08,16697.0,20.175
2018-11-09,4527.0,20.515
2018-11-12,3705.0,21.15
2018-11-13,5886.0,21.189999999999998
2018-11-14,2622.0,20.7
2018-11-15,3897.0,20.355
2018-11-16,3750.0,20.299999999999997
2018-11-19,3666.0,19.85
2018-11-20,6664.0,20.215
2018-11-21,1911.0,20.9
2018-11-22,1759.0,21.645000000000003
2018-11-23,2519.0,21.439999999999998
2018-11-26,3152.0,20.975
2018-11-27,1856.0,20.56
2018-11-28,1600.0,20.325
2018-11-29,3557.0,20.68
2018-11-30,1874.0,21.15
2018-12-03,1689.0,21.525
2018-12-04,2057.0,21.55
2018-12-05,3008.0,21.02
2018-12-06,4539.0,20.4
2018-12-07,5709.0,21.09
2018-12-10,2852.0,21.275
2018-12-11,1522.0,21.43
2018-12-12,3091.0,21.72
2018-12-13,2840.0,22.905
2018-12-14,3212.0,23.875
2018-12-17,6310.0,24.705
2018-12-18,1528.0,25.395
2018-12-19,988.0,26.1
2018-12-20,105.0,25.725
2018-12-21,53.0,25.935
2018-12-24,136.0,26.52
2018-12-27,2.0,26.25
2018-12-28,23.0,26.28
2018-12-31,7.0,26.450000000000003
2019-01-02,60.0,26.585
2019-01-03,141.0,25.41
2019-01-04,10.0,24.935
2019-01-07,3207.0,23.975
2019-01-08,1398.0,23.925
2019-01-09,2357.0,23.66
2019-01-10,1534.0,23.11
2019-01-11,206.0,23.7
2019-01-14,2171.0,23.46
2019-01-15,292.0,23.73
2019-01-16,327.0,24.27
2019-01-17,831.0,24.66
2019-01-18,112.0,25.285
2019-01-21,34.0,25.57
2019-01-22,87.0,25.975
2019-01-23,100.0,26.005000000000003
2019-01-24,169.0,25.42
2019-01-25,46.0,24.855
2019-01-28,167.0,24.355
2019-01-29,602.0,23.94
2019-01-30,851.0,24.165
2019-01-31,554.0,23.560000000000002
2019-02-01,143.0,22.785
2019-02-04,768.0,23.305
2019-02-05,1838.0,24.275
2019-02-06,9419.0,24.41
2019-02-07,724.0,24.465000000000003
2019-02-08,416.0,23.865000000000002
2019-02-11,2309.0,23.14
2019-02-12,988.0,22.495
2019-02-13,1225.0,21.555
2019-02-14,57.0,21.33
2019-02-15,126.0,21.245
2019-02-18,630.0,21.025
2019-02-19,1.0,21.18
2019-02-20,200.0,21.355
2019-02-21,657.0,20.42
2019-02-22,4729.0,19.675
2019-02-25,4776.0,20.0
2019-02-26,1314.0,20.384999999999998
2019-02-27,190.0,21.77
2019-02-28,356.0,22.325
2019-03-01,151.0,22.69
2019-03-04,291.0,23.42
2019-03-05,440.0,24.045
2019-03-06,336.0,23.369999999999997
2019-03-07,105.0,23.54
2019-03-08,123.0,24.17
2019-03-11,197.0,23.395
2019-03-12,3668.0,23.44
2019-03-13,2853.0,23.015
2019-03-14,170.0,23.48
2019-03-15,464.0,23.56
2019-03-18,933.0,22.685000000000002
2019-03-19,60.0,22.174999999999997
2019-03-20,1189.0,22.085
2019-03-21,506.0,22.005000000000003
2019-03-22,1171.0,21.57
2019-03-25,176.0,21.619999999999997
2019-03-26,211.0,22.185000000000002
2019-03-27,1361.0,22.545
2019-03-28,506.0,22.78
2019-03-29,198.0,22.67
2019-04-01,202.0,22.33
2019-04-02,667.0,22.619999999999997
2019-04-03,916.0,23.7
2019-04-04,725.0,24.835
2019-04-05,209.0,25.22
2019-04-08,183.0,25.165
2019-04-09,1400.0,26.08
2019-04-10,601.0,26.965
2019-04-11,792.0,27.48
2019-04-12,413.0,27.66
2019-04-15,109.0,27.695
2019-04-16,1423.0,27.645
2019-04-17,216.0,28.08
2019-04-18,719.0,27.865000000000002
2019-04-23,1057.0,28.244999999999997
2019-04-24,826.0,28.07
2019-04-25,1122.0,27.935000000000002
2019-04-26,432.0,27.08
2019-04-29,31.0,27.005
2019-04-30,74.0,26.78
2019-05-01,365.0,26.41
2019-05-02,477.0,25.665
2019-05-03,545.0,25.515
2019-05-06,0.0,25.98
2019-05-07,222.0,26.69
2019-05-08,149.0,27.195
2019-05-09,90.0,27.240000000000002
2019-05-10,160.0,26.65
2019-05-13,622.0,25.855
2019-05-14,81.0,26.0
2019-05-15,440.0,26.509999999999998
2019-05-16,121.0,26.255
2019-05-17,204.0,25.744999999999997
2019-05-20,48.0,25.675
2019-05-21,297.0,25.770000000000003
2019-05-22,62.0,26.475
2019-05-23,2077.0,26.69
2019-05-24,200.0,26.265
2019-05-27,112.0,25.91
2019-05-28,1266.0,26.075000000000003
2019-05-29,298.0,26.005000000000003
2019-05-30,99.0,26.015
2019-05-31,170.0,25.04
2019-06-03,380.0,24.564999999999998
2019-06-04,2493.0,24.775
2019-06-05,974.0,24.98
2019-06-06,3510.0,24.689999999999998
2019-06-07,629.0,25.14
2019-06-10,40.0,25.71
2019-06-11,6139.0,25.810000000000002
2019-06-12,753.0,25.439999999999998
2019-06-13,209.0,25.64
2019-06-14,719.0,25.64
2019-06-17,438.0,25.705
2019-06-18,519.0,25.705
2019-06-19,1302.0,25.835
2019-06-20,90.0,25.755
2019-06-21,172.0,25.865000000000002
2019-06-24,2481.0,26.71
2019-06-25,4311.0,27.395
2019-06-26,4005.0,27.84
2019-06-27,4015.0,27.95
2019-06-28,977.0,27.189999999999998
2019-07-01,387.0,27.665
2019-07-02,366.0,27.72
2019-07-03,669.0,27.415
2019-07-04,367.0,27.119999999999997
2019-07-05,556.0,27.005000000000003
2019-07-08,797.0,27.560000000000002
2019-07-09,1035.0,27.495
2019-07-10,2286.0,28.29
2019-07-11,2349.0,29.295
2019-07-12,938.0,29.395
2019-07-15,1595.0,29.985
2019-07-16,1487.0,29.8
2019-07-17,1678.0,29.455
2019-07-18,477.0,29.08
2019-07-19,700.0,29.275
2019-07-22,508.0,29.98
2019-07-23,404.0,30.355
2019-07-24,1121.0,30.439999999999998
2019-07-25,2265.0,30.03
2019-07-26,418.0,29.59
2019-07-29,3063.0,29.375
2019-07-30,1328.0,28.98
2019-07-31,1436.0,29.015
2019-08-01,639.0,29.605
2019-08-02,2246.0,30.134999999999998
2019-08-05,505.0,29.62
2019-08-06,625.0,29.225
2019-08-07,277.0,29.085
2019-08-08,1126.0,29.29
