Date,HIGH,LOW,OPEN,CLOSE,VOLUME
2006-01-03 00:00:00,,,,19.8,
2006-01-04 00:00:00,,,,20.15,
2006-01-05 00:00:00,,,,20.15,
2006-01-06 00:00:00,,,,21,
2006-01-09 00:00:00,,,,20.2,
2006-01-10 00:00:00,,,,20.4,
2006-01-11 00:00:00,,,,20.4,
2006-01-12 00:00:00,,,,20.55,
2006-01-13 00:00:00,,,,20.7,
2006-01-16 00:00:00,,,,21,
2006-01-17 00:00:00,,,,21.7,
2006-01-18 00:00:00,,,,22.55,
2006-01-19 00:00:00,,,,22.55,50
2006-01-20 00:00:00,,,,22.9,240
2006-01-23 00:00:00,,,,22.75,
2006-01-24 00:00:00,,,,22.05,
2006-01-25 00:00:00,,,,22.45,
2006-01-26 00:00:00,,,,22.85,20
2006-01-27 00:00:00,,,,22.95,10
2006-01-30 00:00:00,,,,24.2,
2006-01-31 00:00:00,,,,25,10
2006-02-01 00:00:00,,,,25.9,50
2006-02-02 00:00:00,,,,26.45,
2006-02-03 00:00:00,,,,27,95
2006-02-06 00:00:00,,,,28.5,20
2006-02-07 00:00:00,,,,27.8,25
2006-02-08 00:00:00,,,,27.25,
2006-02-09 00:00:00,,,,27.95,
2006-02-10 00:00:00,28.4,28.4,28.4,27.9,55
2006-02-13 00:00:00,,,,27.6,
2006-02-14 00:00:00,,,,27.6,
2006-02-15 00:00:00,,,,27.65,
2006-02-16 00:00:00,,,,28.45,30
2006-02-17 00:00:00,,,,28.4,
2006-02-20 00:00:00,,,,28.05,15
2006-02-21 00:00:00,,,,27.7,
2006-02-22 00:00:00,,,,27.3,25
2006-02-23 00:00:00,,,,25,
2006-02-24 00:00:00,,,,25.1,
2006-02-27 00:00:00,,,,24.75,20
2006-02-28 00:00:00,,,,24.85,
2006-03-01 00:00:00,,,,24.65,
2006-03-02 00:00:00,,,,24.5,
2006-03-03 00:00:00,,,,24.7,
2006-03-06 00:00:00,,,,24.7,
2006-03-07 00:00:00,,,,24,
2006-03-08 00:00:00,,,,24.45,
2006-03-09 00:00:00,,,,24.2,30
2006-03-10 00:00:00,,,,24.2,
2006-03-13 00:00:00,,,,24.8,
2006-03-14 00:00:00,,,,24.6,
2006-03-15 00:00:00,,,,24.7,
2006-03-16 00:00:00,,,,24.5,
2006-03-17 00:00:00,,,,24.6,
2006-03-20 00:00:00,,,,24.7,
2006-03-21 00:00:00,,,,24.65,
2006-03-22 00:00:00,,,,24.9,
2006-03-23 00:00:00,,,,24.85,75
2006-03-24 00:00:00,,,,24.9,
2006-03-27 00:00:00,,,,24.8,145
2006-03-28 00:00:00,,,,24.9,55
2006-03-29 00:00:00,,,,26.15,20
2006-03-30 00:00:00,,,,27.45,
2006-03-31 00:00:00,,,,27.55,
2006-04-03 00:00:00,,,,27.5,
2006-04-04 00:00:00,,,,27.7,170
2006-04-05 00:00:00,,,,27.95,70
2006-04-06 00:00:00,,,,28.35,
2006-04-07 00:00:00,,,,28.5,
2006-04-10 00:00:00,,,,28.65,
2006-04-11 00:00:00,,,,29.9,
2006-04-12 00:00:00,,,,30.45,
2006-04-13 00:00:00,,,,30.65,
2006-04-17 00:00:00,,,,30.8,
2006-04-18 00:00:00,,,,32.8,
2006-04-19 00:00:00,,,,32.9,
2006-04-20 00:00:00,,,,31.45,25
2006-04-21 00:00:00,,,,31.7,25
2006-04-24 00:00:00,,,,31.6,
2006-04-25 00:00:00,,,,30.2,10
2006-04-26 00:00:00,28,27.4,28,22.8,51
2006-04-27 00:00:00,,,,22.15,45
2006-04-28 00:00:00,21.5,21.5,21.5,19.3,15
2006-05-01 00:00:00,,,,19,
2006-05-02 00:00:00,,,,18.9,
2006-05-03 00:00:00,,,,20.55,
2006-05-04 00:00:00,,,,22.7,10
2006-05-05 00:00:00,21.5,21.1,21.5,20.8,50
2006-05-08 00:00:00,,,,20.5,
2006-05-09 00:00:00,19,19,19,19.05,30
2006-05-10 00:00:00,20,19.5,20,19.8,20
2006-05-11 00:00:00,,,,19.85,
2006-05-12 00:00:00,17.7,17.7,17.7,18.3,50
2006-05-15 00:00:00,,,,22.2,
2006-05-16 00:00:00,26,25,25,22.3,35
2006-05-17 00:00:00,,,,22.6,10
2006-05-18 00:00:00,,,,22.5,25
2006-05-19 00:00:00,,,,22.55,20
2006-05-22 00:00:00,23.75,23,23,24.45,50
2006-05-23 00:00:00,,,,24.65,25
2006-05-24 00:00:00,,,,24.2,80
2006-05-25 00:00:00,,,,24.65,
2006-05-26 00:00:00,,,,24.6,10
2006-05-30 00:00:00,,,,23.95,10
2006-05-31 00:00:00,,,,22.9,
2006-06-01 00:00:00,,,,21.95,50
2006-06-02 00:00:00,,,,21.85,15
2006-06-05 00:00:00,,,,21.55,50
2006-06-06 00:00:00,,,,21.45,
2006-06-07 00:00:00,,,,20.7,
2006-06-08 00:00:00,,,,20.1,
2006-06-09 00:00:00,,,,19.7,10
2006-06-12 00:00:00,,,,20.8,
2006-06-13 00:00:00,,,,20.6,20
2006-06-14 00:00:00,,,,19.8,20
2006-06-15 00:00:00,,,,20.05,50
2006-06-16 00:00:00,,,,19.95,
2006-06-19 00:00:00,,,,20.7,
2006-06-20 00:00:00,,,,21.2,10
2006-06-21 00:00:00,,,,20.65,200
2006-06-22 00:00:00,,,,20.8,80
2006-06-23 00:00:00,,,,20.55,30
2006-06-26 00:00:00,,,,20.1,
2006-06-27 00:00:00,,,,20.35,20
2006-06-28 00:00:00,20.45,20.45,20.45,20.45,10
2006-06-29 00:00:00,20.4,20.2,20.4,20.3,50
2006-06-30 00:00:00,,,,20.1,40
2006-07-03 00:00:00,,,,20.15,
2006-07-04 00:00:00,,,,19.6,
2006-07-05 00:00:00,,,,19.45,25
2006-07-06 00:00:00,,,,19.9,20
2006-07-07 00:00:00,,,,19.95,45
2006-07-10 00:00:00,,,,20.25,35
2006-07-11 00:00:00,,,,20.55,30
2006-07-12 00:00:00,,,,20.55,
2006-07-13 00:00:00,,,,20.7,10
2006-07-14 00:00:00,,,,20.55,
2006-07-17 00:00:00,,,,20.85,20
2006-07-18 00:00:00,,,,20.7,
2006-07-19 00:00:00,,,,20.45,20
2006-07-20 00:00:00,,,,20.5,10
2006-07-21 00:00:00,,,,20.5,10
2006-07-24 00:00:00,,,,20.1,
2006-07-25 00:00:00,,,,19.9,
2006-07-26 00:00:00,,,,19.55,
2006-07-27 00:00:00,19.65,19.65,19.65,19.45,120
2006-07-28 00:00:00,,,,18.85,50
2006-07-31 00:00:00,,,,19.25,20
2006-08-01 00:00:00,,,,19.3,
2006-08-02 00:00:00,,,,19.05,50
2006-08-03 00:00:00,,,,18.3,
2006-08-04 00:00:00,18.05,18.05,18.05,17.55,5
2006-08-07 00:00:00,,,,18.25,
2006-08-08 00:00:00,,,,18.45,
2006-08-09 00:00:00,,,,18.55,
2006-08-10 00:00:00,,,,18.4,
2006-08-11 00:00:00,,,,18.3,
2006-08-14 00:00:00,,,,18.2,35
2006-08-15 00:00:00,,,,18.15,25
2006-08-16 00:00:00,,,,18.35,88
2006-08-17 00:00:00,,,,18.2,
2006-08-18 00:00:00,,,,18.4,10
2006-08-21 00:00:00,,,,18.7,
2006-08-22 00:00:00,,,,18.8,30
2006-08-23 00:00:00,,,,18.9,
2006-08-24 00:00:00,,,,18.5,10
2006-08-25 00:00:00,,,,18.65,25
2006-08-28 00:00:00,,,,18.55,
2006-08-29 00:00:00,,,,18.45,
2006-08-30 00:00:00,,,,18.4,
2006-08-31 00:00:00,,,,18.45,
2006-09-01 00:00:00,,,,18.45,
2006-09-04 00:00:00,,,,18.75,
2006-09-05 00:00:00,,,,18.8,
2006-09-06 00:00:00,,,,18.8,
2006-09-07 00:00:00,,,,18.7,
2006-09-08 00:00:00,,,,18.75,
2006-09-11 00:00:00,,,,18.5,50
2006-09-12 00:00:00,,,,18.6,
2006-09-13 00:00:00,,,,18.5,50
2006-09-14 00:00:00,,,,18.5,10
2006-09-15 00:00:00,,,,18.4,
2006-09-18 00:00:00,,,,18.45,10
2006-09-19 00:00:00,,,,18.05,230
2006-09-20 00:00:00,,,,17.1,
2006-09-21 00:00:00,16.7,16.7,16.7,16.7,25
2006-09-22 00:00:00,,,,16.7,35
2006-09-25 00:00:00,,,,16.55,
2006-09-26 00:00:00,16,16,16,15.75,9
2006-09-27 00:00:00,,,,16,
2006-09-28 00:00:00,,,,16.25,300
2006-09-29 00:00:00,,,,16.7,
2006-10-02 00:00:00,,,,15.95,160
2006-10-03 00:00:00,,,,16.1,
2006-10-04 00:00:00,,,,16.45,
2006-10-05 00:00:00,,,,16.95,
2006-10-06 00:00:00,,,,16.9,30
2006-10-09 00:00:00,,,,16.95,
2006-10-10 00:00:00,,,,16.55,10
2006-10-11 00:00:00,,,,16.35,125
2006-10-12 00:00:00,16,16,16,15.65,10
2006-10-13 00:00:00,,,,15.65,70
2006-10-16 00:00:00,,,,15.65,
2006-10-17 00:00:00,,,,15.85,
2006-10-18 00:00:00,,,,15.95,25
2006-10-19 00:00:00,,,,16.15,
2006-10-20 00:00:00,,,,16.55,
2006-10-23 00:00:00,,,,16.85,
2006-10-24 00:00:00,,,,16.9,100
2006-10-25 00:00:00,,,,16.25,375
2006-10-26 00:00:00,,,,16.45,10
2006-10-27 00:00:00,,,,16.35,25
2006-10-30 00:00:00,15.65,15.65,15.65,15.8,25
2006-10-31 00:00:00,,,,16,
2006-11-01 00:00:00,,,,16.3,
2006-11-02 00:00:00,16.1,16.1,16.1,16.25,10
2006-11-03 00:00:00,16,16,16,16.4,10
2006-11-06 00:00:00,,,,16.55,1000
2006-11-07 00:00:00,,,,16.2,
2006-11-08 00:00:00,,,,16.35,
2006-11-09 00:00:00,,,,16.65,
2006-11-10 00:00:00,,,,16.25,
2006-11-13 00:00:00,,,,16.35,
2006-11-14 00:00:00,,,,16,
2006-11-15 00:00:00,,,,16.5,80
2006-11-16 00:00:00,16.5,16.5,16.5,16.55,50
2006-11-17 00:00:00,16.6,16.5,16.6,16.75,100
2006-11-20 00:00:00,,,,17.65,50
2006-11-21 00:00:00,,,,18,35
2006-11-22 00:00:00,17.65,17.65,17.65,17.85,30
2006-11-23 00:00:00,,,,17.95,
2006-11-24 00:00:00,,,,18.95,
2006-11-27 00:00:00,,,,19.55,
2006-11-28 00:00:00,,,,18.4,
