Date,HIGH,LOW,OPEN,CLOSE,VOLUME
2017-01-30 00:00:00,,,,5.34,
2017-01-31 00:00:00,,,,5.78,
2017-02-01 00:00:00,,,,5.7,
2017-02-02 00:00:00,,,,5.65,
2017-02-03 00:00:00,,,,5.58,
2017-02-06 00:00:00,,,,5.52,
2017-02-07 00:00:00,,,,5.59,
2017-02-08 00:00:00,,,,5.64,
2017-02-09 00:00:00,,,,5.71,
2017-02-10 00:00:00,,,,5.54,
2017-02-13 00:00:00,,,,5.33,
2017-02-14 00:00:00,,,,5.57,
2017-02-15 00:00:00,,,,5.51,
2017-02-16 00:00:00,,,,5.37,
2017-02-17 00:00:00,,,,5.4,
2017-02-20 00:00:00,,,,5.52,
2017-02-21 00:00:00,,,,5.48,
2017-02-22 00:00:00,,,,5.5,
2017-02-23 00:00:00,,,,5.79,
2017-02-24 00:00:00,,,,5.82,
2017-02-27 00:00:00,,,,5.62,
2017-02-28 00:00:00,,,,5.66,
2017-03-01 00:00:00,,,,6.35,
2017-03-02 00:00:00,,,,5.9,
2017-03-03 00:00:00,,,,6.03,
2017-03-06 00:00:00,,,,5.92,
2017-03-07 00:00:00,,,,5.81,
2017-03-08 00:00:00,,,,5.67,
2017-03-09 00:00:00,,,,5.55,
2017-03-10 00:00:00,,,,5.6,
2017-03-13 00:00:00,,,,5.59,
2017-03-14 00:00:00,,,,5.54,
2017-03-15 00:00:00,,,,5.63,
2017-03-16 00:00:00,,,,5.58,
2017-03-17 00:00:00,,,,5.57,
2017-03-20 00:00:00,,,,5.42,
2017-03-21 00:00:00,,,,5.37,
2017-03-22 00:00:00,,,,5.4,
2017-03-23 00:00:00,,,,5.41,
2017-03-24 00:00:00,,,,5.2,
2017-03-27 00:00:00,,,,5.06,
2017-03-28 00:00:00,,,,5.17,
2017-03-29 00:00:00,,,,5.2,
2017-03-30 00:00:00,,,,5.36,
2017-03-31 00:00:00,,,,5.13,
2017-04-03 00:00:00,,,,5.3,
2017-04-04 00:00:00,,,,5.07,
2017-04-05 00:00:00,,,,5.27,
2017-04-06 00:00:00,,,,5.52,
2017-04-07 00:00:00,,,,5.34,
2017-04-10 00:00:00,,,,5.24,
2017-04-11 00:00:00,,,,5.33,
2017-04-12 00:00:00,,,,5.4,
2017-04-13 00:00:00,,,,5.41,
2017-04-18 00:00:00,,,,5.33,
2017-04-19 00:00:00,,,,5.31,
2017-04-20 00:00:00,,,,5.21,
2017-04-21 00:00:00,,,,5.03,
2017-04-24 00:00:00,,,,5.11,
2017-04-25 00:00:00,,,,4.96,
2017-04-26 00:00:00,,,,5.07,
2017-04-27 00:00:00,,,,5.02,
2017-04-28 00:00:00,,,,5.03,
2017-05-02 00:00:00,,,,4.9,
2017-05-03 00:00:00,,,,4.86,
2017-05-04 00:00:00,,,,4.96,
2017-05-05 00:00:00,,,,5.03,
2017-05-08 00:00:00,,,,4.88,
2017-05-09 00:00:00,,,,4.98,
2017-05-10 00:00:00,,,,4.91,
2017-05-11 00:00:00,,,,4.81,
2017-05-12 00:00:00,,,,4.92,
2017-05-15 00:00:00,,,,4.85,
2017-05-16 00:00:00,,,,5,
2017-05-17 00:00:00,,,,5.04,
2017-05-18 00:00:00,,,,5.22,
2017-05-19 00:00:00,,,,5.31,
2017-05-22 00:00:00,,,,5.38,
2017-05-23 00:00:00,,,,5.22,
2017-05-24 00:00:00,,,,5.39,
2017-05-25 00:00:00,,,,5.46,
2017-05-26 00:00:00,,,,5.67,
2017-05-29 00:00:00,,,,5.66,
2017-05-30 00:00:00,,,,5.62,
2017-05-31 00:00:00,,,,5.44,
2017-06-01 00:00:00,,,,5.54,
2017-06-02 00:00:00,,,,5.63,
2017-06-05 00:00:00,,,,5.64,
2017-06-06 00:00:00,,,,5.44,
2017-06-07 00:00:00,,,,5.35,
2017-06-08 00:00:00,,,,5.52,
2017-06-09 00:00:00,,,,5.51,
2017-06-12 00:00:00,,,,5.39,
2017-06-13 00:00:00,,,,5.49,
2017-06-14 00:00:00,,,,5.41,
2017-06-15 00:00:00,,,,5.42,
2017-06-16 00:00:00,,,,5.35,
2017-06-19 00:00:00,,,,5.4,
2017-06-20 00:00:00,,,,5.44,
2017-06-21 00:00:00,,,,5.35,
2017-06-22 00:00:00,,,,5.34,
2017-06-23 00:00:00,,,,5.34,
2017-06-26 00:00:00,,,,5.25,
2017-06-27 00:00:00,,,,5.42,
2017-06-28 00:00:00,,,,5.42,
2017-06-29 00:00:00,,,,5.55,
2017-06-30 00:00:00,,,,5.51,
2017-07-03 00:00:00,,,,5.62,
2017-07-04 00:00:00,,,,5.6,
2017-07-05 00:00:00,,,,5.52,
2017-07-06 00:00:00,,,,5.72,
2017-07-07 00:00:00,,,,5.83,
2017-07-10 00:00:00,,,,5.89,
2017-07-11 00:00:00,,,,5.82,
2017-07-12 00:00:00,,,,5.97,
2017-07-13 00:00:00,,,,5.85,
2017-07-14 00:00:00,,,,5.91,
2017-07-17 00:00:00,,,,5.91,
2017-07-18 00:00:00,,,,5.94,
2017-07-19 00:00:00,,,,5.93,
2017-07-20 00:00:00,,,,5.84,
2017-07-21 00:00:00,,,,5.69,
2017-07-24 00:00:00,,,,5.73,
2017-07-25 00:00:00,,,,5.76,
2017-07-26 00:00:00,,,,5.85,
2017-07-27 00:00:00,,,,5.74,
2017-07-28 00:00:00,,,,5.78,
2017-07-31 00:00:00,,,,5.82,
2017-08-01 00:00:00,,,,5.89,
2017-08-02 00:00:00,,,,6.02,
2017-08-03 00:00:00,,,,6.03,
2017-08-04 00:00:00,,,,5.95,
2017-08-07 00:00:00,,,,5.86,
2017-08-08 00:00:00,,,,5.86,
2017-08-09 00:00:00,,,,6.01,
2017-08-10 00:00:00,,,,6.05,
2017-08-11 00:00:00,,,,6.08,
2017-08-14 00:00:00,,,,6.21,
2017-08-15 00:00:00,,,,6.22,
2017-08-16 00:00:00,,,,6.48,
2017-08-17 00:00:00,,,,6.5,
2017-08-18 00:00:00,,,,6.5,
2017-08-21 00:00:00,,,,6.43,
2017-08-22 00:00:00,,,,6.46,
2017-08-23 00:00:00,,,,6.63,
2017-08-24 00:00:00,,,,6.64,
2017-08-25 00:00:00,,,,6.78,
2017-08-28 00:00:00,,,,6.79,
2017-08-29 00:00:00,,,,6.73,
2017-08-30 00:00:00,,,,6.71,
2017-08-31 00:00:00,,,,6.63,
2017-09-01 00:00:00,,,,6.52,
2017-09-04 00:00:00,,,,6.6,
2017-09-05 00:00:00,,,,7.09,
2017-09-06 00:00:00,,,,7.28,
2017-09-07 00:00:00,,,,7.49,
2017-09-08 00:00:00,,,,7.65,
2017-09-11 00:00:00,,,,7.46,
2017-09-12 00:00:00,,,,7.45,
2017-09-13 00:00:00,,,,7.69,
2017-09-14 00:00:00,,,,7.69,
2017-09-15 00:00:00,,,,7.53,
2017-09-18 00:00:00,,,,7.31,
2017-09-19 00:00:00,,,,7.61,
2017-09-20 00:00:00,,,,7.49,
2017-09-21 00:00:00,,,,7.14,
2017-09-22 00:00:00,,,,7.23,
2017-09-25 00:00:00,,,,7.87,
2017-09-26 00:00:00,,,,7.6,
2017-09-27 00:00:00,,,,7.55,
2017-09-28 00:00:00,,,,7.57,
2017-09-29 00:00:00,,,,7.68,
2017-10-02 00:00:00,,,,7.55,
2017-10-03 00:00:00,,,,7.61,
2017-10-04 00:00:00,,,,7.53,
2017-10-05 00:00:00,,,,7.51,
2017-10-06 00:00:00,,,,7.61,
2017-10-09 00:00:00,,,,7.57,
2017-10-10 00:00:00,,,,7.96,
2017-10-11 00:00:00,,,,7.94,
2017-10-12 00:00:00,,,,7.96,
2017-10-13 00:00:00,,,,7.87,
2017-10-16 00:00:00,,,,7.87,
2017-10-17 00:00:00,,,,7.93,
2017-10-18 00:00:00,,,,8.33,
2017-10-19 00:00:00,,,,8.17,
2017-10-20 00:00:00,,,,8.09,
2017-10-23 00:00:00,,,,7.96,
2017-10-24 00:00:00,,,,8,
2017-10-25 00:00:00,,,,7.93,
2017-10-26 00:00:00,,,,7.73,
2017-10-27 00:00:00,,,,7.7,
2017-10-30 00:00:00,,,,7.67,
2017-10-31 00:00:00,,,,7.9,
2017-11-01 00:00:00,,,,8.04,
2017-11-02 00:00:00,,,,8.19,
2017-11-03 00:00:00,,,,8.41,
2017-11-06 00:00:00,,,,8.45,
2017-11-07 00:00:00,,,,8.31,
2017-11-08 00:00:00,,,,8.27,
2017-11-09 00:00:00,,,,8.1,
2017-11-10 00:00:00,,,,7.95,
2017-11-13 00:00:00,,,,7.9,
2017-11-14 00:00:00,,,,7.94,
2017-11-15 00:00:00,,,,8.24,
2017-11-16 00:00:00,,,,8.04,
2017-11-17 00:00:00,,,,8.02,
2017-11-20 00:00:00,,,,7.99,
2017-11-21 00:00:00,,,,7.94,
2017-11-22 00:00:00,,,,7.92,
2017-11-23 00:00:00,,,,8.21,
2017-11-24 00:00:00,,,,8.3,
2017-11-27 00:00:00,,,,8.24,
2017-11-28 00:00:00,,,,8.13,
2017-11-29 00:00:00,,,,8.23,
2017-11-30 00:00:00,,,,8.06,
2017-12-01 00:00:00,,,,8.22,
2017-12-04 00:00:00,,,,8.09,
2017-12-05 00:00:00,,,,7.96,
2017-12-06 00:00:00,,,,7.81,
2017-12-07 00:00:00,,,,7.88,
2017-12-08 00:00:00,,,,7.67,
2017-12-11 00:00:00,,,,7.73,
2017-12-12 00:00:00,,,,7.7,
2017-12-13 00:00:00,,,,7.64,
2017-12-14 00:00:00,,,,7.65,
2017-12-15 00:00:00,,,,7.74,
2017-12-18 00:00:00,,,,7.95,
2017-12-19 00:00:00,,,,8.06,
2017-12-20 00:00:00,,,,8.33,
2017-12-21 00:00:00,,,,8.54,
2017-12-22 00:00:00,,,,8.71,
2017-12-27 00:00:00,,,,8.69,
2017-12-28 00:00:00,,,,8.73,
2017-12-29 00:00:00,,,,8.69,
2018-01-02 00:00:00,,,,8.31,
2018-01-03 00:00:00,,,,8.33,
2018-01-04 00:00:00,,,,8.27,
2018-01-05 00:00:00,,,,8.28,
2018-01-08 00:00:00,,,,8.16,
2018-01-09 00:00:00,,,,8.28,
2018-01-10 00:00:00,,,,8.37,
2018-01-11 00:00:00,,,,8.3,
2018-01-12 00:00:00,,,,8.35,
2018-01-15 00:00:00,,,,8.29,
2018-01-16 00:00:00,,,,8.54,
2018-01-17 00:00:00,,,,8.67,
2018-01-18 00:00:00,,,,8.98,
2018-01-19 00:00:00,,,,9.4,
2018-01-22 00:00:00,,,,9.46,
2018-01-23 00:00:00,,,,9.72,
2018-01-24 00:00:00,,,,10.17,
2018-01-25 00:00:00,,,,9.97,
2018-01-26 00:00:00,,,,9.82,
2018-01-29 00:00:00,,,,9.73,
2018-01-30 00:00:00,,,,9.61,
2018-01-31 00:00:00,,,,10,
2018-02-01 00:00:00,,,,10,
2018-02-02 00:00:00,,,,9.68,
2018-02-05 00:00:00,,,,9.78,
2018-02-06 00:00:00,,,,9.51,
2018-02-07 00:00:00,,,,9.71,
2018-02-08 00:00:00,,,,9.84,
2018-02-09 00:00:00,,,,9.94,
2018-02-12 00:00:00,,,,10.2,
2018-02-13 00:00:00,,,,10.67,
2018-02-14 00:00:00,,,,10.37,
2018-02-15 00:00:00,,,,10.31,
2018-02-16 00:00:00,,,,10.29,
2018-02-19 00:00:00,,,,10.66,
2018-02-20 00:00:00,,,,10.51,
2018-02-21 00:00:00,,,,10.35,
2018-02-22 00:00:00,,,,10.51,
2018-02-23 00:00:00,,,,10.6,
2018-02-26 00:00:00,,,,10.42,
2018-02-27 00:00:00,,,,10.94,
2018-02-28 00:00:00,,,,10.9,
2018-03-01 00:00:00,,,,10.79,
2018-03-02 00:00:00,,,,10.94,
2018-03-05 00:00:00,,,,11.16,
2018-03-06 00:00:00,,,,11.27,
2018-03-07 00:00:00,,,,11.44,
2018-03-08 00:00:00,,,,11.92,
2018-03-09 00:00:00,,,,11.96,
2018-03-12 00:00:00,,,,11.93,
2018-03-13 00:00:00,,,,12.28,
2018-03-14 00:00:00,,,,11.96,
2018-03-15 00:00:00,,,,11.91,
2018-03-16 00:00:00,,,,11.9,
2018-03-19 00:00:00,,,,11.79,
2018-03-20 00:00:00,,,,12.28,
2018-03-21 00:00:00,,,,13.44,
2018-03-22 00:00:00,,,,13.13,
2018-03-23 00:00:00,,,,13.4,
2018-03-26 00:00:00,,,,13.78,
2018-03-27 00:00:00,,,,14.57,2000
2018-03-28 00:00:00,,,,14.07,3500
2018-03-29 00:00:00,,,,14.36,
2018-04-03 00:00:00,,,,14.38,
2018-04-04 00:00:00,,,,14.15,
2018-04-05 00:00:00,,,,13.73,
2018-04-06 00:00:00,,,,14.08,
2018-04-09 00:00:00,,,,14.43,
2018-04-10 00:00:00,,,,14.48,
2018-04-11 00:00:00,,,,14.56,
2018-04-12 00:00:00,,,,14.76,
2018-04-13 00:00:00,,,,15.16,
2018-04-16 00:00:00,,,,15.24,
2018-04-17 00:00:00,,,,15,
2018-04-18 00:00:00,,,,15.16,
2018-04-19 00:00:00,,,,14.74,
2018-04-20 00:00:00,,,,14.34,
2018-04-23 00:00:00,,,,14.2,330
2018-04-24 00:00:00,,,,14.55,
2018-04-25 00:00:00,,,,14.59,
2018-04-26 00:00:00,,,,14.84,
2018-04-27 00:00:00,,,,14.91,
2018-04-30 00:00:00,,,,14.93,
2018-05-01 00:00:00,,,,14.74,
2018-05-02 00:00:00,,,,14.41,
2018-05-03 00:00:00,,,,14.31,
2018-05-04 00:00:00,,,,14.37,
2018-05-07 00:00:00,,,,14.98,
2018-05-08 00:00:00,,,,14.96,
2018-05-09 00:00:00,,,,15.38,
2018-05-10 00:00:00,,,,15.99,
2018-05-11 00:00:00,,,,16.01,
2018-05-14 00:00:00,,,,16.03,
2018-05-15 00:00:00,,,,15.71,
2018-05-16 00:00:00,,,,16.58,
2018-05-17 00:00:00,,,,16.72,
2018-05-18 00:00:00,,,,16.71,
2018-05-21 00:00:00,,,,17.01,
2018-05-22 00:00:00,,,,17.41,
2018-05-23 00:00:00,,,,17.48,
2018-05-24 00:00:00,,,,17.78,
2018-05-25 00:00:00,,,,17.5,
2018-05-28 00:00:00,,,,17.8,
2018-05-29 00:00:00,,,,17.8,
2018-05-30 00:00:00,,,,17.35,
2018-05-31 00:00:00,,,,16.49,
2018-06-01 00:00:00,,,,16.88,
2018-06-04 00:00:00,,,,17.75,
2018-06-05 00:00:00,,,,17.44,
2018-06-06 00:00:00,,,,17.64,
2018-06-07 00:00:00,,,,17.7,
