Bonds,,Date,XS0563106730,XS1324446092,XS0821175717,XS0462887349,XS1381693248
,,10/14/2013,110.69,NA,105.98,104.19,NA
,,10/15/2013,110.56,NA,105.86,104.19,NA
,,10/16/2013,110.52,NA,105.75,104.16,NA
,,10/17/2013,110.7,NA,106.04,104.17,NA
,,10/18/2013,110.81,NA,106.27,104.15,NA
,,10/21/2013,110.8,NA,106.24,104.15,NA
,,10/22/2013,110.91,NA,106.44,104.15,NA
,,10/23/2013,110.98,NA,106.59,104.1,NA
,,10/24/2013,110.98,NA,106.6,104.09,NA
,,10/25/2013,110.95,NA,106.59,104.06,NA
,,10/28/2013,110.8,NA,106.46,103.914,NA
,,10/29/2013,110.785,NA,106.63,103.859,NA
,,10/30/2013,110.965,NA,106.91,103.841,NA
,,10/31/2013,111.13,NA,107.13,103.827,NA
,,11/1/2013,111.095,NA,107.15,103.807,NA
,,11/4/2013,111.14,NA,107.22,103.856,NA
,,11/5/2013,110.815,NA,106.84,103.823,NA
,,11/6/2013,110.915,NA,106.855,103.781,NA
,,11/7/2013,111.215,NA,107.32,103.785,NA
,,11/8/2013,111.005,NA,106.905,103.776,NA
,,11/11/2013,111.01,NA,106.93,103.769,NA
,,11/12/2013,111.03,NA,106.9,103.776,NA
,,11/13/2013,111.13,NA,107.14,103.717,NA
,,11/14/2013,111.135,NA,107.235,103.695,NA
,,11/15/2013,111.085,NA,107.13,103.675,NA
,,11/18/2013,111.11,NA,107.175,103.697,NA
,,11/19/2013,111.07,NA,106.995,103.694,NA
,,11/20/2013,111.12,NA,107.055,103.698,NA
,,11/21/2013,111.15,NA,106.82,103.647,NA
,,11/22/2013,111.12,NA,106.75,103.598,NA
,,11/25/2013,110.98,NA,106.82,103.609,NA
,,11/26/2013,111.25,NA,106.97,103.633,NA
,,11/27/2013,111.025,NA,106.92,103.567,NA
,,11/28/2013,111.04,NA,106.93,103.56,NA
,,11/29/2013,111.015,NA,106.99,103.537,NA
,,12/2/2013,111.18,NA,107.045,103.764,NA
,,12/3/2013,110.93,NA,106.885,103.522,NA
,,12/4/2013,110.7,NA,106.44,103.48,NA
,,12/5/2013,110.605,NA,106.225,103.624,NA
,,12/6/2013,110.47,NA,106.175,103.425,NA
,,12/9/2013,110.45,NA,106.13,103.441,NA
,,12/10/2013,110.425,NA,106.11,103.384,NA
,,12/11/2013,110.405,NA,106.23,103.3,NA
,,12/12/2013,110.325,NA,106.03,103.291,NA
,,12/13/2013,110.365,NA,106.16,103.276,NA
,,12/16/2013,110.35,NA,106.13,103.239,NA
,,12/17/2013,110.45,NA,106.19,103.237,NA
,,12/18/2013,110.375,NA,106.05,103.216,NA
,,12/19/2013,110.42,NA,106.01,103.229,NA
,,12/20/2013,110.36,NA,105.95,103.185,NA
,,12/23/2013,110.28,NA,105.945,103.139,NA
,,12/24/2013,110.501,NA,106.14,103.419,NA
,,12/25/2013,110.293,NA,105.878,103.407,NA
,,12/26/2013,110.293,NA,105.878,103.407,NA
,,12/27/2013,110.293,NA,105.878,103.407,NA
,,12/30/2013,110.35,NA,105.655,103.344,NA
,,12/31/2013,110.441,NA,105.965,103.372,NA
,,1/1/2014,110.454,NA,105.874,103.326,NA
,,1/2/2014,110.18,NA,105.81,103.077,NA
,,1/3/2014,110.205,NA,105.59,103.076,NA
,,1/6/2014,110.305,NA,105.88,103.108,NA
,,1/7/2014,110.335,NA,106.24,103.097,NA
,,1/8/2014,110.295,NA,106.24,103.05,NA
,,1/9/2014,110.455,NA,106.335,103.05,NA
,,1/10/2014,110.83,NA,106.88,103.246,NA
,,1/13/2014,110.695,NA,106.85,103.038,NA
,,1/14/2014,110.65,NA,106.8,103.013,NA
,,1/15/2014,110.57,NA,106.71,102.973,NA
,,1/16/2014,110.91,NA,107.105,102.963,NA
,,1/17/2014,110.925,NA,107.235,102.951,NA
,,1/20/2014,110.97,NA,107.29,102.945,NA
,,1/21/2014,110.97,NA,107.325,102.932,NA
,,1/22/2014,110.91,NA,107.37,102.905,NA
,,1/23/2014,110.985,NA,107.53,102.895,NA
,,1/24/2014,111.145,NA,107.72,102.891,NA
,,1/27/2014,110.975,NA,107.52,102.857,NA
,,1/28/2014,110.975,NA,107.535,102.85,NA
,,1/29/2014,111.04,NA,107.71,102.817,NA
,,1/30/2014,111.15,NA,107.835,102.82,NA
,,1/31/2014,111.505,NA,108.375,102.996,NA
,,2/3/2014,111.29,NA,108.115,102.806,NA
,,2/4/2014,111.23,NA,108.145,102.798,NA
,,2/5/2014,111.21,NA,108.07,102.766,NA
,,2/6/2014,110.965,NA,107.69,102.736,NA
,,2/7/2014,111.27,NA,108.15,102.902,NA
,,2/10/2014,111.025,NA,107.85,102.716,NA
,,2/11/2014,111.025,NA,107.92,102.702,NA
,,2/12/2014,110.95,NA,107.815,102.667,NA
,,2/13/2014,111.075,NA,108.07,102.664,NA
,,2/14/2014,110.99,NA,107.95,102.647,NA
,,2/17/2014,111,NA,107.98,102.633,NA
,,2/18/2014,111.225,NA,108.32,102.818,NA
,,2/19/2014,111.1,NA,108.16,102.588,NA
,,2/20/2014,110.985,NA,107.94,102.577,NA
,,2/21/2014,111.08,NA,108.09,102.562,NA
,,2/24/2014,111.03,NA,107.99,102.548,NA
,,2/25/2014,111.055,NA,108.06,102.534,NA
,,2/26/2014,111.145,NA,108.29,102.502,NA
,,2/27/2014,111.21,NA,108.46,102.493,NA
,,2/28/2014,111,NA,108.05,102.471,NA
,,3/3/2014,111.16,NA,108.38,102.462,NA
,,3/4/2014,111.125,NA,108.33,102.453,NA
,,3/5/2014,111.075,NA,108.25,102.416,NA
,,3/6/2014,110.87,NA,108,102.38,NA
,,3/7/2014,110.845,NA,107.98,102.354,NA
,,3/10/2014,110.9,NA,108.01,102.349,NA
,,3/11/2014,110.87,NA,108.04,102.341,NA
,,3/12/2014,110.95,NA,108.22,102.309,NA
,,3/13/2014,111.06,NA,108.45,102.3,NA
,,3/14/2014,111.01,NA,108.4,102.283,NA
,,3/17/2014,110.975,NA,108.33,102.269,NA
,,3/18/2014,110.98,NA,108.35,102.275,NA
,,3/19/2014,110.88,NA,108.19,102.237,NA
,,3/20/2014,110.67,NA,107.83,102.219,NA
,,3/21/2014,110.665,NA,107.86,102.205,NA
,,3/24/2014,110.755,NA,108.08,102.195,NA
,,3/25/2014,110.835,NA,108.21,102.191,NA
,,3/26/2014,110.85,NA,108.18,102.159,NA
,,3/27/2014,110.935,NA,108.34,102.159,NA
,,3/28/2014,110.86,NA,108.28,102.142,NA
,,3/31/2014,110.9,NA,108.22,102.13,NA
,,4/1/2014,110.75,NA,108.1,102.119,NA
,,4/2/2014,110.625,NA,107.89,102.232,NA
,,4/3/2014,110.555,NA,107.99,102.048,NA
,,4/4/2014,110.685,NA,108.25,102.039,NA
,,4/7/2014,110.655,NA,108.23,102.029,NA
,,4/8/2014,110.71,NA,108.14,102.043,NA
,,4/9/2014,110.62,NA,108.03,102.009,NA
,,4/10/2014,110.77,NA,108.31,101.998,NA
,,4/11/2014,110.83,NA,108.46,101.988,NA
,,4/14/2014,110.805,NA,108.4,101.981,NA
,,4/15/2014,110.925,NA,108.65,101.927,NA
,,4/16/2014,110.88,NA,108.59,101.92,NA
,,4/17/2014,110.63,NA,108.4,101.87,NA
,,4/18/2014,110.925,NA,108.405,102.155,NA
,,4/21/2014,110.925,NA,108.405,102.155,NA
,,4/22/2014,110.675,NA,108.28,101.892,NA
,,4/23/2014,110.66,NA,108.235,101.852,NA
,,4/24/2014,110.63,NA,108.285,101.837,NA
,,4/25/2014,110.655,NA,108.385,101.826,NA
,,4/28/2014,110.62,NA,108.32,101.804,NA
,,4/29/2014,110.715,NA,108.4,101.776,NA
,,4/30/2014,110.865,NA,108.58,101.777,NA
,,5/1/2014,111.062,NA,108.848,102.039,NA
,,5/2/2014,110.95,NA,108.76,101.762,NA
,,5/5/2014,110.765,NA,108.63,101.77,NA
,,5/6/2014,110.93,NA,108.75,101.756,NA
,,5/7/2014,110.905,NA,108.68,101.72,NA
,,5/8/2014,111.05,NA,108.82,101.699,NA
,,5/9/2014,110.98,NA,108.815,101.699,NA
,,5/12/2014,111,NA,108.8,101.685,NA
,,5/13/2014,111.115,NA,109.09,101.68,NA
,,5/14/2014,111.18,NA,109.28,101.635,NA
,,5/15/2014,111.305,NA,109.565,101.633,NA
,,5/16/2014,111.22,NA,109.45,101.621,NA
,,5/19/2014,111.215,NA,109.42,101.609,NA
,,5/20/2014,111.225,NA,109.335,101.6,NA
,,5/21/2014,111.09,NA,109.245,101.56,NA
,,5/22/2014,111.06,NA,109.26,101.538,NA
,,5/23/2014,111.05,NA,109.24,101.53,NA
,,5/26/2014,111.125,NA,109.27,101.503,NA
,,5/27/2014,111.28,NA,109.545,101.537,NA
,,5/28/2014,111.305,NA,109.675,101.489,NA
,,5/29/2014,111.235,NA,109.605,101.477,NA
,,5/30/2014,111.18,NA,109.605,101.466,NA
,,6/2/2014,111.165,NA,109.54,101.682,NA
,,6/3/2014,111.08,NA,109.44,101.448,NA
,,6/4/2014,111.055,NA,109.37,101.416,NA
,,6/5/2014,111.12,NA,109.65,101.416,NA
,,6/6/2014,111.12,NA,109.65,101.416,NA
,,6/9/2014,111.155,NA,109.74,101.387,NA
,,6/10/2014,111.33,NA,109.595,101.594,NA
,,6/11/2014,111.42,NA,109.93,101.564,NA
,,6/12/2014,111.45,NA,110.055,101.553,NA
,,6/13/2014,111.45,NA,110.055,101.523,NA
,,6/16/2014,111.455,NA,110.165,101.533,NA
,,6/17/2014,111.355,NA,109.925,101.516,NA
,,6/18/2014,111.399,NA,110.085,101.52,NA
,,6/19/2014,111.535,NA,110.315,101.469,NA
,,6/20/2014,111.495,NA,110.13,101.452,NA
,,6/23/2014,111.51,NA,110.26,101.445,NA
,,6/24/2014,111.5,NA,110.235,101.432,NA
,,6/25/2014,111.535,NA,110.42,101.396,NA
,,6/26/2014,111.55,NA,110.571,101.389,NA
,,6/27/2014,111.49,NA,110.385,101.375,NA
,,6/30/2014,111.525,NA,110.49,101.363,NA
,,7/1/2014,111.54,NA,110.59,101.353,NA
,,7/2/2014,111.48,NA,110.449,101.319,NA
,,7/3/2014,111.235,NA,110.165,101.244,NA
,,7/4/2014,111.255,NA,110.27,101.229,NA
,,7/7/2014,111.5,NA,110.525,101.282,NA
,,7/8/2014,111.49,NA,110.555,101.27,NA
,,7/9/2014,111.44,NA,110.495,101.235,NA
,,7/10/2014,111.46,NA,110.59,101.221,NA
,,7/11/2014,111.46,NA,110.585,101.21,NA
,,7/14/2014,111.43,NA,110.535,101.201,NA
,,7/15/2014,111.485,NA,110.482,101.188,NA
,,7/16/2014,111.465,NA,110.565,101.154,NA
,,7/17/2014,111.48,NA,110.64,101.142,NA
,,7/18/2014,111.435,NA,110.57,101.028,NA
,,7/21/2014,111.44,NA,110.59,101.114,NA
,,7/22/2014,111.39,NA,110.49,101.099,NA
,,7/23/2014,111.465,NA,110.685,101.069,NA
,,7/24/2014,111.145,NA,110.38,100.999,NA
,,7/25/2014,111.5,NA,110.75,101.065,NA
,,7/28/2014,111.365,NA,110.612,101.087,NA
,,7/29/2014,111.48,NA,110.805,101.042,NA
,,7/30/2014,111.48,NA,110.605,101.059,NA
,,7/31/2014,111.515,NA,110.71,101.046,NA
,,8/1/2014,111.055,NA,110.395,100.87,NA
,,8/4/2014,111.52,NA,110.695,101.021,NA
,,8/5/2014,111.47,NA,110.445,101.006,NA
,,8/6/2014,111.44,NA,110.69,100.969,NA
,,8/7/2014,111.465,NA,110.78,100.912,NA
,,8/8/2014,111.345,NA,110.655,100.809,NA
,,8/11/2014,111.36,NA,110.645,100.847,NA
,,8/12/2014,111.375,NA,110.705,100.835,NA
,,8/13/2014,111.385,NA,110.83,100.798,NA
,,8/14/2014,111.335,NA,110.905,100.784,NA
,,8/15/2014,111.155,NA,110.91,100.773,NA
,,8/18/2014,111.38,NA,110.915,100.761,NA
,,8/19/2014,111.46,NA,111.111,100.748,NA
,,8/20/2014,111.435,NA,111.125,100.71,NA
,,8/21/2014,111.405,NA,111.171,100.698,NA
,,8/22/2014,111.15,NA,110.865,100.686,NA
,,8/25/2014,111.235,NA,111.03,100.652,NA
,,8/26/2014,111.48,NA,111.38,100.663,NA
,,8/27/2014,111.505,NA,111.535,100.464,NA
,,8/28/2014,111.49,NA,111.51,100.614,NA
,,8/29/2014,111.515,NA,111.53,100.593,NA
,,9/1/2014,111.464,NA,111.649,100.596,NA
,,9/2/2014,111.45,NA,111.334,100.591,NA
,,9/3/2014,111.362,NA,111.382,100.553,NA
,,9/4/2014,111.588,NA,111.593,100.545,NA
,,9/5/2014,111.47,NA,111.616,100.344,NA
,,9/8/2014,111.556,NA,111.467,100.518,NA
,,9/9/2014,111.575,NA,111.483,100.505,NA
,,9/10/2014,111.543,NA,111.464,100.466,NA
,,9/11/2014,111.51,NA,111.447,100.448,NA
,,9/12/2014,111.34,NA,111.222,100.44,NA
,,9/15/2014,111.516,NA,111.462,100.384,NA
,,9/16/2014,111.448,NA,111.379,100.375,NA
,,9/17/2014,111.512,NA,111.381,100.398,NA
,,9/18/2014,111.376,NA,111.204,100.385,NA
,,9/19/2014,111.452,NA,111.54,100.37,NA
,,9/22/2014,111.434,NA,111.519,100.361,NA
,,9/23/2014,111.384,NA,111.452,100.342,NA
,,9/24/2014,111.364,NA,111.492,100.309,NA
,,9/25/2014,111.411,NA,111.61,100.304,NA
,,9/26/2014,111.435,NA,111.6,100.287,NA
,,9/29/2014,111.458,NA,111.608,100.272,NA
,,9/30/2014,111.426,NA,111.707,100.258,NA
,,10/1/2014,111.438,NA,111.884,100.252,NA
,,10/2/2014,111.366,NA,111.629,99.951,NA
,,10/3/2014,111.42,NA,111.52,100.184,NA
,,10/6/2014,111.388,NA,111.618,100.2,NA
,,10/7/2014,111.352,NA,111.775,100.215,NA
,,10/8/2014,111.339,NA,111.634,100.202,NA
,,10/9/2014,111.388,NA,111.65,100.164,NA
,,10/10/2014,111.317,NA,111.704,99.883,NA
,,10/13/2014,111.281,NA,111.715,100.139,NA
,,10/14/2014,111.285,NA,111.722,100.096,NA
,,10/15/2014,111.273,NA,111.697,100.094,NA
,,10/16/2014,111.237,NA,111.541,99.989,NA
,,10/17/2014,111.171,NA,111.435,99.98,NA
,,10/20/2014,111.185,NA,111.505,99.98,NA
,,10/21/2014,111.144,NA,111.381,99.98,NA
,,10/22/2014,111.208,NA,111.536,100.006,NA
,,10/23/2014,111.151,NA,111.396,99.988,NA
,,10/24/2014,111.131,NA,111.408,99.98,NA
,,10/27/2014,111.138,NA,111.332,99.944,NA
,,10/28/2014,111.135,NA,111.282,100.012,NA
,,10/29/2014,111.11,NA,111.318,100.012,NA
,,10/30/2014,111.159,NA,111.461,100.012,NA
,,10/31/2014,111.229,NA,111.582,NA,NA
,,11/3/2014,111.213,NA,111.495,NA,NA
,,11/4/2014,111.235,NA,111.678,NA,NA
,,11/5/2014,111.193,NA,111.67,NA,NA
,,11/6/2014,111.203,NA,111.65,NA,NA
,,11/7/2014,111.272,NA,112.02,NA,NA
,,11/10/2014,111.249,NA,111.849,NA,NA
,,11/11/2014,111.265,NA,111.921,NA,NA
,,11/12/2014,111.394,NA,111.952,NA,NA
,,11/13/2014,111.374,NA,112.019,NA,NA
,,11/14/2014,111.35,NA,112.034,NA,NA
,,11/17/2014,111.304,NA,111.969,NA,NA
,,11/18/2014,111.304,NA,111.804,NA,NA
,,11/19/2014,111.199,NA,111.666,NA,NA
,,11/20/2014,111.192,NA,111.717,NA,NA
,,11/21/2014,111.222,NA,111.89,NA,NA
,,11/24/2014,111.225,NA,111.907,NA,NA
,,11/25/2014,111.221,NA,111.87,NA,NA
,,11/26/2014,111.198,NA,111.899,NA,NA
,,11/27/2014,111.162,NA,111.855,NA,NA
,,11/28/2014,111.163,NA,111.863,NA,NA
,,12/1/2014,111.046,NA,111.65,NA,NA
,,12/2/2014,111.055,NA,111.722,NA,NA
,,12/3/2014,111.103,NA,111.848,NA,NA
,,12/4/2014,111.047,NA,111.775,NA,NA
,,12/5/2014,111.017,NA,111.775,NA,NA
,,12/8/2014,111.053,NA,111.822,NA,NA
,,12/9/2014,111.09,NA,111.906,NA,NA
,,12/10/2014,111.047,NA,111.91,NA,NA
,,12/11/2014,111.025,NA,111.86,NA,NA
,,12/12/2014,110.975,NA,111.812,NA,NA
,,12/15/2014,111.019,NA,111.858,NA,NA
,,12/16/2014,110.951,NA,111.817,NA,NA
,,12/17/2014,111.01,NA,111.841,NA,NA
,,12/18/2014,110.99,NA,111.788,NA,NA
,,12/19/2014,111.035,NA,111.873,NA,NA
,,12/22/2014,110.997,NA,111.804,NA,NA
,,12/23/2014,110.929,NA,111.795,NA,NA
,,12/24/2014,110.852,NA,111.731,NA,NA
,,12/25/2014,110.821,NA,111.731,NA,NA
,,12/26/2014,110.852,NA,111.731,NA,NA
,,12/29/2014,110.899,NA,111.887,NA,NA
,,12/30/2014,110.958,NA,112.005,NA,NA
,,12/31/2014,110.837,NA,111.78,NA,NA
,,1/1/2015,110.849,NA,111.841,NA,NA
,,1/2/2015,110.903,NA,112.033,NA,NA
,,1/5/2015,110.958,NA,111.94,NA,NA
,,1/6/2015,110.949,NA,112.01,NA,NA
,,1/7/2015,110.933,NA,111.991,NA,NA
,,1/8/2015,110.886,NA,111.897,NA,NA
,,1/9/2015,110.901,NA,111.905,NA,NA
,,1/12/2015,110.892,NA,111.971,NA,NA
,,1/13/2015,110.9,NA,111.992,NA,NA
,,1/14/2015,110.925,NA,111.965,NA,NA
,,1/15/2015,110.934,NA,112.106,NA,NA
,,1/16/2015,110.954,NA,112.162,NA,NA
,,1/19/2015,110.984,NA,112.184,NA,NA
,,1/20/2015,110.871,NA,112.005,NA,NA
,,1/21/2015,110.887,NA,111.81,NA,NA
,,1/22/2015,110.893,NA,111.96,NA,NA
,,1/23/2015,110.919,NA,112.173,NA,NA
,,1/26/2015,110.846,NA,111.979,NA,NA
,,1/27/2015,110.825,NA,111.989,NA,NA
,,1/28/2015,110.85,NA,112.185,NA,NA
,,1/29/2015,110.872,NA,112.151,NA,NA
,,1/30/2015,110.903,NA,112.206,NA,NA
,,2/2/2015,110.881,NA,112.166,NA,NA
,,2/3/2015,110.878,NA,112.119,NA,NA
,,2/4/2015,110.955,NA,112.278,NA,NA
,,2/5/2015,110.914,NA,112.199,NA,NA
,,2/6/2015,110.877,NA,112.186,NA,NA
,,2/9/2015,110.867,NA,112.242,NA,NA
,,2/10/2015,110.943,NA,112.205,NA,NA
,,2/11/2015,110.939,NA,112.281,NA,NA
,,2/12/2015,110.895,NA,112.316,NA,NA
,,2/13/2015,110.855,NA,112.285,NA,NA
,,2/16/2015,110.855,NA,112.253,NA,NA
,,2/17/2015,110.853,NA,112.107,NA,NA
,,2/18/2015,110.902,NA,112.2,NA,NA
,,2/19/2015,110.863,NA,112.176,NA,NA
,,2/20/2015,110.759,NA,112.187,NA,NA
,,2/23/2015,110.832,NA,112.224,NA,NA
,,2/24/2015,110.844,NA,112.242,NA,NA
,,2/25/2015,110.778,NA,112.277,NA,NA
,,2/26/2015,110.83,NA,112.347,NA,NA
,,2/27/2015,110.76,NA,112.253,NA,NA
,,3/2/2015,110.774,NA,112.13,NA,NA
,,3/3/2015,110.744,NA,112.141,NA,NA
,,3/4/2015,110.654,NA,111.997,NA,NA
,,3/5/2015,110.616,NA,111.913,NA,NA
,,3/6/2015,110.587,NA,111.924,NA,NA
,,3/9/2015,110.669,NA,112.013,NA,NA
,,3/10/2015,110.648,NA,112.069,NA,NA
,,3/11/2015,110.71,NA,112.025,NA,NA
,,3/12/2015,110.665,NA,111.858,NA,NA
,,3/13/2015,110.504,NA,111.771,NA,NA
,,3/16/2015,110.468,NA,111.623,NA,NA
,,3/17/2015,110.366,NA,111.47,NA,NA
,,3/18/2015,110.438,NA,111.751,NA,NA
,,3/19/2015,110.424,NA,111.628,NA,NA
,,3/20/2015,110.39,NA,111.571,NA,NA
,,3/23/2015,110.343,NA,111.449,NA,NA
,,3/24/2015,110.306,NA,111.411,NA,NA
,,3/25/2015,110.336,NA,111.381,NA,NA
,,3/26/2015,110.357,NA,111.391,NA,NA
,,3/27/2015,110.282,NA,111.353,NA,NA
,,3/30/2015,110.31,NA,111.428,NA,NA
,,3/31/2015,110.289,NA,111.458,NA,NA
,,4/1/2015,110.264,NA,111.464,NA,NA
,,4/2/2015,110.291,NA,111.492,NA,NA
,,4/3/2015,110.223,NA,111.471,NA,NA
,,4/6/2015,110.223,NA,111.486,NA,NA
,,4/7/2015,110.297,NA,111.55,NA,NA
,,4/8/2015,110.358,NA,111.656,NA,NA
,,4/9/2015,110.309,NA,111.597,NA,NA
,,4/10/2015,110.29,NA,111.627,NA,NA
,,4/13/2015,110.289,NA,111.61,NA,NA
,,4/14/2015,110.281,NA,111.587,NA,NA
,,4/15/2015,110.231,NA,111.599,NA,NA
,,4/16/2015,110.156,NA,111.616,NA,NA
,,4/17/2015,110.194,NA,111.615,NA,NA
,,4/20/2015,110.184,NA,111.514,NA,NA
,,4/21/2015,110.175,NA,111.508,NA,NA
,,4/22/2015,110.109,NA,111.344,NA,NA
,,4/23/2015,110.066,NA,111.415,NA,NA
,,4/24/2015,110.09,NA,111.465,NA,NA
,,4/27/2015,110.089,NA,111.416,NA,NA
,,4/28/2015,110.093,NA,111.514,NA,NA
,,4/29/2015,109.967,NA,111.175,NA,NA
,,4/30/2015,109.889,NA,111.031,NA,NA
,,5/1/2015,109.847,NA,110.795,NA,NA
,,5/4/2015,109.846,NA,110.802,NA,NA
,,5/5/2015,109.855,NA,110.798,NA,NA
,,5/6/2015,109.884,NA,110.712,NA,NA
,,5/7/2015,109.827,NA,110.706,NA,NA
,,5/8/2015,109.813,NA,110.78,NA,NA
,,5/11/2015,109.807,NA,110.608,NA,NA
,,5/12/2015,109.774,NA,110.556,NA,NA
,,5/13/2015,109.716,NA,110.42,NA,NA
,,5/14/2015,109.686,NA,110.544,NA,NA
,,5/15/2015,109.676,NA,110.61,NA,NA
,,5/18/2015,109.731,NA,110.637,NA,NA
,,5/19/2015,109.716,NA,110.642,NA,NA
,,5/20/2015,109.785,NA,110.737,NA,NA
,,5/21/2015,109.716,NA,110.689,NA,NA
,,5/22/2015,109.708,NA,110.727,NA,NA
,,5/25/2015,109.754,NA,110.825,NA,NA
,,5/26/2015,109.731,NA,110.859,NA,NA
,,5/27/2015,109.714,NA,110.902,NA,NA
,,5/28/2015,109.668,NA,110.876,NA,NA
,,5/29/2015,109.639,NA,110.924,NA,NA
,,6/1/2015,109.606,NA,110.752,NA,NA
,,6/2/2015,109.548,NA,110.562,NA,NA
,,6/3/2015,109.421,NA,110.124,NA,NA
,,6/4/2015,109.476,NA,110.435,NA,NA
,,6/5/2015,109.439,NA,110.322,NA,NA
,,6/8/2015,109.383,NA,110.199,NA,NA
,,6/9/2015,109.319,NA,110.111,NA,NA
,,6/10/2015,109.357,NA,110.168,NA,NA
,,6/11/2015,109.343,NA,110.22,NA,NA
,,6/12/2015,109.378,NA,110.309,NA,NA
,,6/15/2015,109.357,NA,110.352,NA,NA
,,6/16/2015,109.362,NA,110.3,NA,NA
,,6/17/2015,109.357,NA,110.279,NA,NA
,,6/18/2015,109.274,NA,110.168,NA,NA
,,6/19/2015,109.28,NA,110.226,NA,NA
,,6/22/2015,109.232,NA,110.039,NA,NA
,,6/23/2015,109.249,NA,110.017,NA,NA
,,6/24/2015,109.26,NA,110.176,NA,NA
,,6/25/2015,109.244,NA,110.153,NA,NA
,,6/26/2015,109.209,NA,109.994,NA,NA
,,6/29/2015,109.2,NA,110.149,NA,NA
,,6/30/2015,109.228,NA,110.18,NA,NA
,,7/1/2015,109.217,NA,110.153,NA,NA
,,7/2/2015,109.188,NA,110.019,NA,NA
,,7/3/2015,109.201,NA,110.161,NA,NA
,,7/6/2015,109.145,NA,110.096,NA,NA
,,7/7/2015,109.113,NA,110.018,NA,NA
,,7/8/2015,109.102,NA,110.004,NA,NA
,,7/9/2015,109.063,NA,109.939,NA,NA
,,7/10/2015,108.995,NA,109.693,NA,NA
,,7/13/2015,108.992,NA,109.83,NA,NA
,,7/14/2015,108.992,NA,109.903,NA,NA
,,7/15/2015,109.063,NA,110.008,NA,NA
,,7/16/2015,108.995,NA,109.897,NA,NA
,,7/17/2015,109.003,NA,110.035,NA,NA
,,7/20/2015,109.01,NA,110.126,NA,NA
,,7/21/2015,109.003,NA,110.049,NA,NA
,,7/22/2015,109.026,NA,110.139,NA,NA
,,7/23/2015,108.993,NA,110.145,NA,NA
,,7/24/2015,108.96,NA,110.199,NA,NA
,,7/27/2015,108.957,NA,110.115,NA,NA
,,7/28/2015,108.947,NA,110.037,NA,NA
,,7/29/2015,108.962,NA,110.133,NA,NA
,,7/30/2015,108.937,NA,110.181,NA,NA
,,7/31/2015,108.906,NA,110.153,NA,NA
,,8/3/2015,108.938,NA,110.227,NA,NA
,,8/4/2015,108.9,NA,110.203,NA,NA
,,8/5/2015,108.901,NA,110.125,NA,NA
,,8/6/2015,108.868,NA,110.111,NA,NA
,,8/7/2015,108.917,NA,110.199,NA,NA
,,8/10/2015,108.9,NA,110.188,NA,NA
,,8/11/2015,108.913,NA,110.302,NA,NA
,,8/12/2015,108.918,NA,110.287,NA,NA
,,8/13/2015,108.906,NA,110.257,NA,NA
,,8/14/2015,108.881,NA,110.243,NA,NA
,,8/17/2015,108.821,NA,110.163,NA,NA
,,8/18/2015,108.77,NA,110.197,NA,NA
,,8/19/2015,108.773,NA,110.261,NA,NA
,,8/20/2015,108.744,NA,110.211,NA,NA
,,8/21/2015,108.695,NA,110.142,NA,NA
,,8/24/2015,108.65,NA,110.076,NA,NA
,,8/25/2015,108.654,NA,109.89,NA,NA
,,8/26/2015,108.596,NA,109.795,NA,NA
,,8/27/2015,108.575,NA,109.81,NA,NA
,,8/28/2015,108.528,NA,109.741,NA,NA
,,8/31/2015,108.455,NA,109.582,NA,NA
,,9/1/2015,108.476,NA,109.568,NA,NA
,,9/2/2015,108.488,NA,109.589,NA,NA
,,9/3/2015,108.549,NA,109.77,NA,NA
,,9/4/2015,108.509,NA,109.812,NA,NA
,,9/7/2015,108.462,NA,109.73,NA,NA
,,9/8/2015,108.404,NA,109.707,NA,NA
,,9/9/2015,108.397,NA,109.727,NA,NA
,,9/10/2015,108.367,NA,109.661,NA,NA
,,9/11/2015,108.396,NA,109.68,NA,NA
,,9/14/2015,108.358,NA,109.614,NA,NA
,,9/15/2015,108.341,NA,109.456,NA,NA
,,9/16/2015,108.337,NA,109.434,NA,NA
,,9/17/2015,108.251,NA,109.424,NA,NA
,,9/18/2015,108.285,NA,109.552,NA,NA
,,9/21/2015,108.299,NA,109.51,NA,NA
,,9/22/2015,108.316,NA,109.605,NA,NA
,,9/23/2015,108.25,NA,109.504,NA,NA
,,9/24/2015,108.221,NA,109.471,NA,NA
,,9/25/2015,108.123,NA,109.308,NA,NA
,,9/28/2015,108.149,NA,109.337,NA,NA
,,9/29/2015,108.026,NA,109.219,NA,NA
,,9/30/2015,108.098,NA,109.214,NA,NA
,,10/1/2015,108.087,NA,109.301,NA,NA
,,10/2/2015,108.071,NA,109.312,NA,NA
,,10/5/2015,108.077,NA,109.257,NA,NA
,,10/6/2015,108.038,NA,109.19,NA,NA
,,10/7/2015,108.044,NA,109.16,NA,NA
,,10/8/2015,108.043,NA,109.138,NA,NA
,,10/9/2015,108.022,NA,109.121,NA,NA
,,10/12/2015,108.009,NA,109.182,NA,NA
,,10/13/2015,108.024,NA,109.178,NA,NA
,,10/14/2015,108.052,NA,109.259,NA,NA
,,10/15/2015,108.023,NA,109.183,NA,NA
,,10/16/2015,108.061,NA,109.358,NA,NA
,,10/19/2015,108.029,NA,109.294,NA,NA
